SymbolName;Camera.cameraData.robotPosition[2].x;Camera.cameraData.robotPosition[2].y;SymbolName;WheelEncoders.vXCartesianFromMotors;SymbolName;MotorDrivers.vXCartesianToMotors;SymbolName;WheelEncoders.vYCartesianFromMotors;SymbolName;MotorDrivers.vYCartesianToMotors;SymbolName;WheelEncoders.vthetaCartesianFromMotors;SymbolName;MotorDrivers.vThetaCartesianToMotors;SymbolName;ParameterEstimation.i1;SymbolName;Camera.cameraData.robotPosition[2].x;SymbolName;Camera.cameraData.robotPosition[2].y;SymbolName;Camera.cameraData.robotPosition[2].e;SymbolName;Camera.cameraData.robotPosition[2].theta
NetID;5.53.207.184.1.1;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1
Port;851;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851
Offset;0;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0
ScaleFactor;1;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff
Unit;(None);(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None)
Unit ScaleFactor;1;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1
Unit Offset;0;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0

33490;4659.08056640625;1617.0792236328125;33490;0;33490;0;33490;0;33490;0;33490;0;33490;0;33490;-8;33490;4659.08056640625;33490;1617.0792236328125;33490;0.96789270639419556;33490;-0.80488014221191406
33500;4659.08056640625;1617.0792236328125;33500;0;33500;0;33500;0;33500;0;33500;0;33500;0;33500;-8;33500;4659.08056640625;33500;1617.0792236328125;33500;0.96789270639419556;33500;-0.80488014221191406
33510;4659.08056640625;1617.0792236328125;33510;-0.44282210986440684;33510;0;33510;0.25566346433333337;33510;0;33510;0.0018938034395061729;33510;0;33510;-7;33510;4659.08056640625;33510;1617.0792236328125;33510;0.96789270639419556;33510;-0.80488014221191406
33520;4659.08056640625;1617.0792236328125;33520;0;33520;0;33520;0;33520;0;33520;0;33520;0;33520;-6;33520;4659.08056640625;33520;1617.0792236328125;33520;0.96789270639419556;33520;-0.80488014221191406
33530;4663.49560546875;1614.7718505859375;33530;0;33530;0;33530;0;33530;0;33530;0;33530;0;33530;-18;33530;4663.49560546875;33530;1614.7718505859375;33530;1.8693206310272217;33530;-0.79323351383209229
33540;4663.49560546875;1614.7718505859375;33540;0;33540;0;33540;0;33540;0;33540;0;33540;0;33540;0;33540;4663.49560546875;33540;1614.7718505859375;33540;1.8693206310272217;33540;-0.79323351383209229
33550;4663.49560546875;1614.7718505859375;33550;0;33550;0;33550;0;33550;0;33550;0;33550;0;33550;-11;33550;4663.49560546875;33550;1614.7718505859375;33550;1.8693206310272217;33550;-0.79323351383209229
33560;4663.49560546875;1614.7718505859375;33560;0;33560;0;33560;0;33560;0;33560;0;33560;0;33560;0;33560;4663.49560546875;33560;1614.7718505859375;33560;1.8693206310272217;33560;-0.79323351383209229
33570;4663.49560546875;1614.7718505859375;33570;0;33570;0;33570;0;33570;0;33570;0;33570;0;33570;-4;33570;4663.49560546875;33570;1614.7718505859375;33570;1.8693206310272217;33570;-0.79323351383209229
33580;4661.708984375;1616.172607421875;33580;0;33580;0;33580;0;33580;0;33580;0;33580;0;33580;-9;33580;4661.708984375;33580;1616.172607421875;33580;1.5681575536727905;33580;-0.78871196508407593
33590;4661.708984375;1616.172607421875;33590;0;33590;0;33590;0;33590;0;33590;0;33590;0;33590;-7;33590;4661.708984375;33590;1616.172607421875;33590;1.5681575536727905;33590;-0.78871196508407593
33600;4661.708984375;1616.172607421875;33600;0;33600;0;33600;0;33600;0;33600;0;33600;0;33600;-12;33600;4661.708984375;33600;1616.172607421875;33600;1.5681575536727905;33600;-0.78871196508407593
33610;4661.708984375;1616.172607421875;33610;0;33610;0;33610;0;33610;0;33610;0;33610;0;33610;-11;33610;4661.708984375;33610;1616.172607421875;33610;1.5681575536727905;33610;-0.78871196508407593
33620;4659.150390625;1617.081298828125;33620;0;33620;0;33620;0;33620;0;33620;0;33620;0;33620;-6;33620;4659.150390625;33620;1617.081298828125;33620;0.83139973878860474;33620;-0.80406028032302856
33630;4659.150390625;1617.081298828125;33630;0;33630;0;33630;0;33630;0;33630;0;33630;0;33630;-6;33630;4659.150390625;33630;1617.081298828125;33630;0.83139973878860474;33630;-0.80406028032302856
33640;4659.150390625;1617.081298828125;33640;0;33640;0;33640;0;33640;0;33640;0;33640;0;33640;-14;33640;4659.150390625;33640;1617.081298828125;33640;0.83139973878860474;33640;-0.80406028032302856
33650;4659.150390625;1617.081298828125;33650;0;33650;0;33650;0;33650;0;33650;0;33650;0;33650;-2;33650;4659.150390625;33650;1617.081298828125;33650;0.83139973878860474;33650;-0.80406028032302856
33660;4661.6533203125;1616.144287109375;33660;0;33660;0;33660;0;33660;0;33660;0;33660;0;33660;-11;33660;4661.6533203125;33660;1616.144287109375;33660;1.2923202514648438;33660;-0.78835254907608032
33670;4661.6533203125;1616.144287109375;33670;0;33670;0;33670;0;33670;0;33670;0;33670;0;33670;-6;33670;4661.6533203125;33670;1616.144287109375;33670;1.2923202514648438;33670;-0.78835254907608032
33680;4661.6533203125;1616.144287109375;33680;0;33680;0;33680;0;33680;0;33680;0;33680;0;33680;-11;33680;4661.6533203125;33680;1616.144287109375;33680;1.2923202514648438;33680;-0.78835254907608032
33690;4661.6533203125;1616.144287109375;33690;0;33690;0;33690;0;33690;0;33690;0;33690;0;33690;-8;33690;4661.6533203125;33690;1616.144287109375;33690;1.2923202514648438;33690;-0.78835254907608032
33700;0;0;33700;0;33700;0;33700;0;33700;0;33700;0;33700;0;33700;-11;33700;0;33700;0;33700;0;33700;0
33710;0;0;33710;0;33710;0;33710;0;33710;0;33710;0;33710;0;33710;-4;33710;0;33710;0;33710;0;33710;0
33720;0;0;33720;0;33720;0;33720;0;33720;0;33720;0;33720;0;33720;-9;33720;0;33720;0;33720;0;33720;0
33730;0;0;33730;0;33730;0;33730;0;33730;0;33730;0;33730;0;33730;-4;33730;0;33730;0;33730;0;33730;0
33740;0;0;33740;0;33740;0;33740;0;33740;0;33740;0;33740;0;33740;-9;33740;0;33740;0;33740;0;33740;0
33750;0;0;33750;0;33750;0;33750;0;33750;0;33750;0;33750;0;33750;-17;33750;0;33750;0;33750;0;33750;0
33760;0;0;33760;0.44282210986440684;33760;0;33760;0.25566346433333337;33760;0;33760;0.0018938034395061729;33760;0;33760;-12;33760;0;33760;0;33760;0;33760;0
33770;0;0;33770;0;33770;0;33770;0;33770;0;33770;0;33770;0;33770;1;33770;0;33770;0;33770;0;33770;0
33780;4661.673828125;1616.1307373046875;33780;0;33780;0;33780;0;33780;0;33780;0;33780;0;33780;-6;33780;4661.673828125;33780;1616.1307373046875;33780;1.3352519273757935;33780;-0.78863978385925293
33790;4661.673828125;1616.1307373046875;33790;0;33790;0;33790;0;33790;0;33790;0;33790;0;33790;-6;33790;4661.673828125;33790;1616.1307373046875;33790;1.3352519273757935;33790;-0.78863978385925293
33800;4661.673828125;1616.1307373046875;33800;0;33800;0;33800;0;33800;0;33800;0;33800;0;33800;-6;33800;4661.673828125;33800;1616.1307373046875;33800;1.3352519273757935;33800;-0.78863978385925293
33810;4661.673828125;1616.1307373046875;33810;0;33810;0;33810;0;33810;0;33810;0;33810;0;33810;-4;33810;4661.673828125;33810;1616.1307373046875;33810;1.3352519273757935;33810;-0.78863978385925293
33820;4661.673828125;1616.1307373046875;33820;0;33820;0;33820;0;33820;0;33820;0;33820;0;33820;-11;33820;4661.673828125;33820;1616.1307373046875;33820;1.3352519273757935;33820;-0.78863978385925293
33830;0;0;33830;0;33830;0;33830;0;33830;0;33830;0;33830;0;33830;-15;33830;0;33830;0;33830;0;33830;0
33840;0;0;33840;0;33840;0;33840;0;33840;0;33840;0;33840;0;33840;-9;33840;0;33840;0;33840;0;33840;0
33850;0;0;33850;0;33850;0;33850;0;33850;0;33850;0;33850;0;33850;0;33850;0;33850;0;33850;0;33850;0
33860;0;0;33860;0;33860;0;33860;0;33860;0;33860;0;33860;0;33860;-8;33860;0;33860;0;33860;0;33860;0
33870;0;0;33870;0;33870;0;33870;0;33870;0;33870;0;33870;0;33870;-9;33870;0;33870;0;33870;0;33870;0
33880;0;0;33880;0;33880;0;33880;0;33880;0;33880;0;33880;0;33880;-15;33880;0;33880;0;33880;0;33880;0
33890;0;0;33890;0;33890;0;33890;0;33890;0;33890;0;33890;0;33890;-9;33890;0;33890;0;33890;0;33890;0
33900;0;0;33900;0;33900;0;33900;0;33900;0;33900;0;33900;0;33900;-6;33900;0;33900;0;33900;0;33900;0
33910;0;0;33910;0;33910;0;33910;0;33910;0;33910;0;33910;0;33910;-6;33910;0;33910;0;33910;0;33910;0
33920;0;0;33920;0;33920;0;33920;0;33920;0;33920;0;33920;0;33920;-14;33920;0;33920;0;33920;0;33920;0
33930;0;0;33930;0;33930;0;33930;0;33930;0;33930;0;33930;0;33930;-2;33930;0;33930;0;33930;0;33930;0
33940;0;0;33940;0;33940;0;33940;0;33940;0;33940;0;33940;0;33940;-6;33940;0;33940;0;33940;0;33940;0
33950;0;0;33950;0;33950;0;33950;0;33950;0;33950;0;33950;0;33950;-1;33950;0;33950;0;33950;0;33950;0
33960;0;0;33960;0;33960;0;33960;0;33960;0;33960;0;33960;0;33960;-4;33960;0;33960;0;33960;0;33960;0
33970;0;0;33970;0;33970;0;33970;0;33970;0;33970;0;33970;0;33970;-3;33970;0;33970;0;33970;0;33970;0
33980;0;0;33980;0;33980;0;33980;0;33980;0;33980;0;33980;0;33980;-4;33980;0;33980;0;33980;0;33980;0
33990;4661.6640625;1616.1405029296875;33990;0;33990;0;33990;0;33990;0;33990;0;33990;0;33990;-3;33990;4661.6640625;33990;1616.1405029296875;33990;1.4089324474334717;33990;-0.788586437702179
34000;4661.6640625;1616.1405029296875;34000;0;34000;0;34000;0;34000;0;34000;0;34000;0;34000;-3;34000;4661.6640625;34000;1616.1405029296875;34000;1.4089324474334717;34000;-0.788586437702179
34010;4661.6640625;1616.1405029296875;34010;0;34010;0;34010;0;34010;0;34010;0;34010;0;34010;2;34010;4661.6640625;34010;1616.1405029296875;34010;1.4089324474334717;34010;-0.788586437702179
34020;4661.6640625;1616.1405029296875;34020;0;34020;0;34020;0;34020;0;34020;0;34020;0;34020;-6;34020;4661.6640625;34020;1616.1405029296875;34020;1.4089324474334717;34020;-0.788586437702179
34030;0;0;34030;0;34030;0;34030;0;34030;0;34030;0;34030;0;34030;-3;34030;0;34030;0;34030;0;34030;0
34040;0;0;34040;0;34040;0;34040;0;34040;0;34040;0;34040;0;34040;-15;34040;0;34040;0;34040;0;34040;0
34050;0;0;34050;0;34050;0;34050;0;34050;0;34050;0;34050;0;34050;-6;34050;0;34050;0;34050;0;34050;0
34060;0;0;34060;0;34060;0;34060;0;34060;0;34060;0;34060;0;34060;-4;34060;0;34060;0;34060;0;34060;0
34070;0;0;34070;0;34070;0;34070;0;34070;0;34070;0;34070;0;34070;-2;34070;0;34070;0;34070;0;34070;0
34080;4663.43603515625;1614.6519775390625;34080;0;34080;0;34080;0;34080;0;34080;0;34080;0;34080;-4;34080;4663.43603515625;34080;1614.6519775390625;34080;2.1366174221038818;34080;-0.79224282503128052
34090;4663.43603515625;1614.6519775390625;34090;0;34090;0;34090;0;34090;0;34090;0;34090;0;34090;-8;34090;4663.43603515625;34090;1614.6519775390625;34090;2.1366174221038818;34090;-0.79224282503128052
34100;4663.43603515625;1614.6519775390625;34100;0;34100;0;34100;0;34100;0;34100;0;34100;0;34100;-11;34100;4663.43603515625;34100;1614.6519775390625;34100;2.1366174221038818;34100;-0.79224282503128052
34110;4663.43603515625;1614.6519775390625;34110;0;34110;0;34110;0;34110;0;34110;0;34110;0;34110;-11;34110;4663.43603515625;34110;1614.6519775390625;34110;2.1366174221038818;34110;-0.79224282503128052
34120;0;0;34120;0;34120;0;34120;0;34120;0;34120;0;34120;0;34120;-11;34120;0;34120;0;34120;0;34120;0
34130;0;0;34130;0;34130;0;34130;0;34130;0;34130;0;34130;0;34130;1;34130;0;34130;0;34130;0;34130;0
34140;0;0;34140;0;34140;0;34140;0;34140;0;34140;0;34140;0;34140;-6;34140;0;34140;0;34140;0;34140;0
34150;0;0;34150;0;34150;0;34150;0;34150;0;34150;0;34150;0;34150;0;34150;0;34150;0;34150;0;34150;0
34160;0;0;34160;0;34160;0;34160;0;34160;0;34160;0;34160;0;34160;-4;34160;0;34160;0;34160;0;34160;0
34170;0;0;34170;0;34170;0;34170;0;34170;0;34170;0;34170;0;34170;-9;34170;0;34170;0;34170;0;34170;0
34180;0;0;34180;0;34180;0;34180;0;34180;0;34180;0;34180;0;34180;-3;34180;0;34180;0;34180;0;34180;0
34190;0;0;34190;0;34190;0;34190;0;34190;0;34190;0;34190;0;34190;-8;34190;0;34190;0;34190;0;34190;0
34200;4659.12451171875;1617.091796875;34200;0;34200;0;34200;0;34200;0;34200;0;34200;0;34200;-11;34200;4659.12451171875;34200;1617.091796875;34200;0.73821264505386353;34200;-0.804703950881958
34210;4659.12451171875;1617.091796875;34210;0;34210;0;34210;0;34210;0;34210;0;34210;0;34210;-8;34210;4659.12451171875;34210;1617.091796875;34210;0.73821264505386353;34210;-0.804703950881958
34220;4659.12451171875;1617.091796875;34220;0;34220;0;34220;0;34220;0;34220;0;34220;0;34220;0;34220;4659.12451171875;34220;1617.091796875;34220;0.73821264505386353;34220;-0.804703950881958
34230;4659.12451171875;1617.091796875;34230;0;34230;0;34230;0;34230;0;34230;0;34230;0;34230;-4;34230;4659.12451171875;34230;1617.091796875;34230;0.73821264505386353;34230;-0.804703950881958
34240;4663.251953125;1614.5948486328125;34240;0;34240;0;34240;0;34240;0;34240;0;34240;0;34240;-11;34240;4663.251953125;34240;1614.5948486328125;34240;1.6195755004882813;34240;-0.79074621200561523
34250;4663.251953125;1614.5948486328125;34250;0;34250;0;34250;0;34250;0;34250;0;34250;0;34250;-1;34250;4663.251953125;34250;1614.5948486328125;34250;1.6195755004882813;34250;-0.79074621200561523
34260;4663.251953125;1614.5948486328125;34260;0;34260;0;34260;0;34260;0;34260;0;34260;0;34260;-4;34260;4663.251953125;34260;1614.5948486328125;34260;1.6195755004882813;34260;-0.79074621200561523
34270;4663.251953125;1614.5948486328125;34270;0;34270;0;34270;0;34270;0;34270;0;34270;0;34270;-11;34270;4663.251953125;34270;1614.5948486328125;34270;1.6195755004882813;34270;-0.79074621200561523
34280;4663.52001953125;1614.650390625;34280;0;34280;0;34280;0;34280;0;34280;0;34280;0;34280;-6;34280;4663.52001953125;34280;1614.650390625;34280;2.087132453918457;34280;-0.79254961013793945
34290;4663.52001953125;1614.650390625;34290;0;34290;0;34290;0;34290;0;34290;0;34290;0;34290;-10;34290;4663.52001953125;34290;1614.650390625;34290;2.087132453918457;34290;-0.79254961013793945
34300;4663.52001953125;1614.650390625;34300;0;34300;0;34300;0;34300;0;34300;0;34300;0;34300;-4;34300;4663.52001953125;34300;1614.650390625;34300;2.087132453918457;34300;-0.79254961013793945
34310;4663.52001953125;1614.650390625;34310;0;34310;0;34310;0;34310;0;34310;0;34310;0;34310;-11;34310;4663.52001953125;34310;1614.650390625;34310;2.087132453918457;34310;-0.79254961013793945
34320;4663.52001953125;1614.650390625;34320;0;34320;0;34320;0;34320;0;34320;0;34320;0;34320;-4;34320;4663.52001953125;34320;1614.650390625;34320;2.087132453918457;34320;-0.79254961013793945
34330;0;0;34330;0;34330;0;34330;0;34330;0;34330;0;34330;0;34330;-6;34330;0;34330;0;34330;0;34330;0
34340;0;0;34340;0;34340;0;34340;0;34340;0;34340;0;34340;0;34340;-9;34340;0;34340;0;34340;0;34340;0
34350;0;0;34350;0;34350;0;34350;0;34350;0;34350;0;34350;0;34350;-16;34350;0;34350;0;34350;0;34350;0
34360;0;0;34360;0;34360;0;34360;0;34360;0;34360;0;34360;0;34360;-9;34360;0;34360;0;34360;0;34360;0
34370;4663.43359375;1614.73388671875;34370;0;34370;0;34370;0;34370;0;34370;0;34370;0;34370;-4;34370;4663.43359375;34370;1614.73388671875;34370;1.8930957317352295;34370;-0.79220014810562134
34380;4663.43359375;1614.73388671875;34380;0;34380;0;34380;0;34380;0;34380;0;34380;0;34380;-10;34380;4663.43359375;34380;1614.73388671875;34380;1.8930957317352295;34380;-0.79220014810562134
34390;4663.43359375;1614.73388671875;34390;0;34390;0;34390;0;34390;0;34390;0;34390;0;34390;-14;34390;4663.43359375;34390;1614.73388671875;34390;1.8930957317352295;34390;-0.79220014810562134
34400;4663.43359375;1614.73388671875;34400;0;34400;0;34400;0;34400;0;34400;0;34400;0;34400;-13;34400;4663.43359375;34400;1614.73388671875;34400;1.8930957317352295;34400;-0.79220014810562134
34410;4663.3603515625;1614.7625732421875;34410;0;34410;0;34410;0;34410;0;34410;0;34410;0;34410;-8;34410;4663.3603515625;34410;1614.7625732421875;34410;1.8837217092514038;34410;-0.7918931245803833
34420;4663.3603515625;1614.7625732421875;34420;0;34420;0;34420;0;34420;0;34420;0;34420;0;34420;-9;34420;4663.3603515625;34420;1614.7625732421875;34420;1.8837217092514038;34420;-0.7918931245803833
34430;4663.3603515625;1614.7625732421875;34430;0;34430;0;34430;0;34430;0;34430;0;34430;0;34430;-6;34430;4663.3603515625;34430;1614.7625732421875;34430;1.8837217092514038;34430;-0.7918931245803833
34440;4663.3603515625;1614.7625732421875;34440;0;34440;0;34440;0;34440;0;34440;0;34440;0;34440;-11;34440;4663.3603515625;34440;1614.7625732421875;34440;1.8837217092514038;34440;-0.7918931245803833
34450;4663.62353515625;1614.9068603515625;34450;0;34450;0;34450;0;34450;0;34450;0;34450;0;34450;-9;34450;4663.62353515625;34450;1614.9068603515625;34450;1.8450002670288086;34450;-0.794157862663269
34460;4663.62353515625;1614.9068603515625;34460;0;34460;0;34460;0;34460;0;34460;0;34460;0;34460;-6;34460;4663.62353515625;34460;1614.9068603515625;34460;1.8450002670288086;34460;-0.794157862663269
34470;4663.62353515625;1614.9068603515625;34470;0;34470;0;34470;0;34470;0;34470;0;34470;0;34470;-4;34470;4663.62353515625;34470;1614.9068603515625;34470;1.8450002670288086;34470;-0.794157862663269
34480;4663.62353515625;1614.9068603515625;34480;0;34480;0;34480;0;34480;0;34480;0;34480;0;34480;-10;34480;4663.62353515625;34480;1614.9068603515625;34480;1.8450002670288086;34480;-0.794157862663269
34490;4661.67041015625;1616.15966796875;34490;0;34490;0;34490;0;34490;0;34490;0;34490;0;34490;-7;34490;4661.67041015625;34490;1616.15966796875;34490;1.3934836387634277;34490;-0.78839808702468872
34500;4661.67041015625;1616.15966796875;34500;0;34500;0;34500;0;34500;0;34500;0;34500;0;34500;-9;34500;4661.67041015625;34500;1616.15966796875;34500;1.3934836387634277;34500;-0.78839808702468872
34510;4661.67041015625;1616.15966796875;34510;0;34510;0;34510;0;34510;0;34510;0;34510;0;34510;-9;34510;4661.67041015625;34510;1616.15966796875;34510;1.3934836387634277;34510;-0.78839808702468872
34520;4661.67041015625;1616.15966796875;34520;0;34520;0;34520;0;34520;0;34520;0;34520;0;34520;-4;34520;4661.67041015625;34520;1616.15966796875;34520;1.3934836387634277;34520;-0.78839808702468872
34530;4663.5009765625;1614.7491455078125;34530;0;34530;0;34530;0;34530;0;34530;0;34530;0;34530;-2;34530;4663.5009765625;34530;1614.7491455078125;34530;1.9769692420959473;34530;-0.79293328523635864
34540;4663.5009765625;1614.7491455078125;34540;0;34540;0;34540;0;34540;0;34540;0;34540;0;34540;-9;34540;4663.5009765625;34540;1614.7491455078125;34540;1.9769692420959473;34540;-0.79293328523635864
34550;4663.5009765625;1614.7491455078125;34550;0;34550;0;34550;0;34550;0;34550;0;34550;0;34550;0;34550;4663.5009765625;34550;1614.7491455078125;34550;1.9769692420959473;34550;-0.79293328523635864
34560;4663.5009765625;1614.7491455078125;34560;0;34560;0;34560;0;34560;0;34560;0;34560;0;34560;-11;34560;4663.5009765625;34560;1614.7491455078125;34560;1.9769692420959473;34560;-0.79293328523635864
34570;4663.5009765625;1614.7491455078125;34570;0;34570;0;34570;0;34570;0;34570;0;34570;0;34570;-11;34570;4663.5009765625;34570;1614.7491455078125;34570;1.9769692420959473;34570;-0.79293328523635864
34580;4663.43408203125;1614.7520751953125;34580;0;34580;0;34580;0;34580;0;34580;0;34580;0;34580;-9;34580;4663.43408203125;34580;1614.7520751953125;34580;2.1627607345581055;34580;-0.79278117418289185
34590;4663.43408203125;1614.7520751953125;34590;0;34590;0;34590;0;34590;0;34590;0;34590;0;34590;-9;34590;4663.43408203125;34590;1614.7520751953125;34590;2.1627607345581055;34590;-0.79278117418289185
34600;4663.43408203125;1614.7520751953125;34600;0;34600;0;34600;0;34600;0;34600;0;34600;0;34600;-6;34600;4663.43408203125;34600;1614.7520751953125;34600;2.1627607345581055;34600;-0.79278117418289185
34610;4663.43408203125;1614.7520751953125;34610;0;34610;0;34610;0;34610;0;34610;0;34610;0;34610;-11;34610;4663.43408203125;34610;1614.7520751953125;34610;2.1627607345581055;34610;-0.79278117418289185
34620;4663.4853515625;1614.7886962890625;34620;0;34620;0;34620;0;34620;0;34620;0;34620;0;34620;-15;34620;4663.4853515625;34620;1614.7886962890625;34620;2.0365393161773682;34620;-0.79273360967636108
34630;4663.4853515625;1614.7886962890625;34630;0;34630;0;34630;0;34630;0;34630;0;34630;0;34630;-5;34630;4663.4853515625;34630;1614.7886962890625;34630;2.0365393161773682;34630;-0.79273360967636108
34640;4663.4853515625;1614.7886962890625;34640;0;34640;0;34640;0;34640;0;34640;0;34640;0;34640;-5;34640;4663.4853515625;34640;1614.7886962890625;34640;2.0365393161773682;34640;-0.79273360967636108
34650;4663.4853515625;1614.7886962890625;34650;0;34650;0;34650;0;34650;0;34650;0;34650;0;34650;-10;34650;4663.4853515625;34650;1614.7886962890625;34650;2.0365393161773682;34650;-0.79273360967636108
34660;4663.46826171875;1614.77783203125;34660;0;34660;0;34660;0;34660;0;34660;0;34660;0;34660;-18;34660;4663.46826171875;34660;1614.77783203125;34660;2.2485299110412598;34660;-0.79291433095932007
34670;4663.46826171875;1614.77783203125;34670;0;34670;0;34670;0;34670;0;34670;0;34670;0;34670;-6;34670;4663.46826171875;34670;1614.77783203125;34670;2.2485299110412598;34670;-0.79291433095932007
34680;4663.46826171875;1614.77783203125;34680;0;34680;0;34680;0;34680;0;34680;0;34680;0;34680;-11;34680;4663.46826171875;34680;1614.77783203125;34680;2.2485299110412598;34680;-0.79291433095932007
34690;4663.46826171875;1614.77783203125;34690;0;34690;0;34690;0;34690;0;34690;0;34690;0;34690;-4;34690;4663.46826171875;34690;1614.77783203125;34690;2.2485299110412598;34690;-0.79291433095932007
34700;0;0;34700;0;34700;0;34700;0;34700;0;34700;0;34700;0;34700;-10;34700;0;34700;0;34700;0;34700;0
34710;0;0;34710;0;34710;0;34710;0;34710;0;34710;0;34710;0;34710;-4;34710;0;34710;0;34710;0;34710;0
34720;0;0;34720;0;34720;0;34720;0;34720;0;34720;0;34720;0;34720;-10;34720;0;34720;0;34720;0;34720;0
34730;0;0;34730;0;34730;0;34730;0;34730;0;34730;0;34730;0;34730;-14;34730;0;34730;0;34730;0;34730;0
34740;4663.48046875;1614.740966796875;34740;0;34740;0;34740;0;34740;0;34740;0;34740;0;34740;-4;34740;4663.48046875;34740;1614.740966796875;34740;1.7915961742401123;34740;-0.79316478967666626
34750;4663.48046875;1614.740966796875;34750;0;34750;0;34750;0;34750;0;34750;0;34750;0;34750;-19;34750;4663.48046875;34750;1614.740966796875;34750;1.7915961742401123;34750;-0.79316478967666626
34760;4663.48046875;1614.740966796875;34760;0;34760;0;34760;0;34760;0;34760;0;34760;0;34760;-9;34760;4663.48046875;34760;1614.740966796875;34760;1.7915961742401123;34760;-0.79316478967666626
34770;4663.48046875;1614.740966796875;34770;0;34770;0;34770;0;34770;0;34770;0;34770;0;34770;-12;34770;4663.48046875;34770;1614.740966796875;34770;1.7915961742401123;34770;-0.79316478967666626
34780;4661.720703125;1616.15966796875;34780;0;34780;0;34780;0;34780;0;34780;0;34780;0;34780;-9;34780;4661.720703125;34780;1616.15966796875;34780;1.4838907718658447;34780;-0.787889838218689
34790;4661.720703125;1616.15966796875;34790;0;34790;0;34790;0;34790;0;34790;0;34790;0;34790;-16;34790;4661.720703125;34790;1616.15966796875;34790;1.4838907718658447;34790;-0.787889838218689
34800;4661.720703125;1616.15966796875;34800;0;34800;0;34800;0;34800;0;34800;0;34800;0;34800;-1;34800;4661.720703125;34800;1616.15966796875;34800;1.4838907718658447;34800;-0.787889838218689
34810;4661.720703125;1616.15966796875;34810;0;34810;0;34810;0;34810;0;34810;0;34810;0;34810;-9;34810;4661.720703125;34810;1616.15966796875;34810;1.4838907718658447;34810;-0.787889838218689
34820;4661.720703125;1616.15966796875;34820;0;34820;0;34820;0;34820;0;34820;0;34820;0;34820;-4;34820;4661.720703125;34820;1616.15966796875;34820;1.4838907718658447;34820;-0.787889838218689
34830;0;0;34830;0;34830;0;34830;0;34830;0;34830;0;34830;0;34830;-9;34830;0;34830;0;34830;0;34830;0
