SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVYfromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVXfromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVThetafromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[2];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[1];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[0];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstY;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstX;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstTheta;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutDebugCase
NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1
Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350

1350;0;1350;0;1350;0;1350;-0.05694282054901123;1350;1617.8131103515625;1350;3775.878173828125;1350;1617.8131103515625;1350;3775.878173828125;1350;-0.05694282054901123;1350;1
1360;0;1360;0;1360;0;1360;-0.05694282054901123;1360;1617.8131103515625;1360;3775.878173828125;1360;1617.8131103515625;1360;3775.878173828125;1360;-0.05694282054901123;1360;1
1370;0;1370;0;1370;0;1370;-0.05694282054901123;1370;1617.8131103515625;1370;3775.878173828125;1370;1617.8131103515625;1370;3775.878173828125;1370;-0.05694282054901123;1370;1
1380;0;1380;0;1380;0;1380;-0.057452194392681122;1380;1617.7974853515625;1380;3776.139404296875;1380;1617.8131103515625;1380;3775.878173828125;1380;-0.05694282054901123;1380;1
1390;0;1390;0;1390;0;1390;-0.057452194392681122;1390;1617.7974853515625;1390;3776.139404296875;1390;1617.7974853515625;1390;3776.139404296875;1390;-0.057452194392681122;1390;1
1400;0;1400;0;1400;0;1400;-0.057452194392681122;1400;1617.7974853515625;1400;3776.139404296875;1400;1617.7974853515625;1400;3776.139404296875;1400;-0.057452194392681122;1400;1
1410;0;1410;0;1410;0;1410;-0.057452194392681122;1410;1617.7974853515625;1410;3776.139404296875;1410;1617.7974853515625;1410;3776.139404296875;1410;-0.057452194392681122;1410;1
1420;0;1420;0;1420;0;1420;-0.057452194392681122;1420;1617.7974853515625;1420;3776.139404296875;1420;1617.7974853515625;1420;3776.139404296875;1420;-0.057452194392681122;1420;1
1430;0;1430;0;1430;0;1430;-0.057452194392681122;1430;1617.7974853515625;1430;3776.139404296875;1430;1617.7974853515625;1430;3776.139404296875;1430;-0.057452194392681122;1430;1
1440;0;1440;0;1440;0;1440;-0.056563522666692734;1440;1617.7513427734375;1440;3775.885009765625;1440;1617.7974853515625;1440;3776.139404296875;1440;-0.057452194392681122;1440;1
1450;0;1450;0;1450;0;1450;-0.056563522666692734;1450;1617.7513427734375;1450;3775.885009765625;1450;1617.7513427734375;1450;3775.885009765625;1450;-0.056563522666692734;1450;1
1460;0;1460;0;1460;0;1460;-0.056563522666692734;1460;1617.7513427734375;1460;3775.885009765625;1460;1617.7513427734375;1460;3775.885009765625;1460;-0.056563522666692734;1460;1
1470;0;1470;0;1470;0;1470;-0.056563522666692734;1470;1617.7513427734375;1470;3775.885009765625;1470;1617.7513427734375;1470;3775.885009765625;1470;-0.056563522666692734;1470;1
1480;0;1480;0;1480;0;1480;-0.056563522666692734;1480;1617.7513427734375;1480;3775.885009765625;1480;1617.7513427734375;1480;3775.885009765625;1480;-0.056563522666692734;1480;1
1490;0;1490;0;1490;0;1490;-0.056464951485395432;1490;1617.8563232421875;1490;3776.013916015625;1490;1617.7513427734375;1490;3775.885009765625;1490;-0.056563522666692734;1490;1
1500;0;1500;0;1500;0;1500;-0.056464951485395432;1500;1617.8563232421875;1500;3776.013916015625;1500;1617.8563232421875;1500;3776.013916015625;1500;-0.056464951485395432;1500;1
1510;0;1510;0;1510;0;1510;-0.056464951485395432;1510;1617.8563232421875;1510;3776.013916015625;1510;1617.8563232421875;1510;3776.013916015625;1510;-0.056464951485395432;1510;1
1520;0;1520;0;1520;0;1520;-0.056464951485395432;1520;1617.8563232421875;1520;3776.013916015625;1520;1617.8563232421875;1520;3776.013916015625;1520;-0.056464951485395432;1520;1
1530;0;1530;0;1530;0;1530;-0.056464951485395432;1530;1617.8563232421875;1530;3776.013916015625;1530;1617.8563232421875;1530;3776.013916015625;1530;-0.056464951485395432;1530;1
1540;0;1540;0;1540;0;1540;-0.056464951485395432;1540;1617.8563232421875;1540;3776.013916015625;1540;1617.8563232421875;1540;3776.013916015625;1540;-0.056464951485395432;1540;1
1550;0;1550;0;1550;0;1550;-0.056286346167325974;1550;1617.8675537109375;1550;3776.013671875;1550;1617.8563232421875;1550;3776.013916015625;1550;-0.056464951485395432;1550;1
1560;0;1560;0;1560;0;1560;-0.056286346167325974;1560;1617.8675537109375;1560;3776.013671875;1560;1617.8675537109375;1560;3776.013671875;1560;-0.056286346167325974;1560;1
1570;0;1570;0;1570;0;1570;-0.056286346167325974;1570;1617.8675537109375;1570;3776.013671875;1570;1617.8675537109375;1570;3776.013671875;1570;-0.056286346167325974;1570;1
1580;0;1580;0;1580;0;1580;-0.056286346167325974;1580;1617.8675537109375;1580;3776.013671875;1580;1617.8675537109375;1580;3776.013671875;1580;-0.056286346167325974;1580;1
1590;0;1590;0;1590;0;1590;-0.056286346167325974;1590;1617.8675537109375;1590;3776.013671875;1590;1617.8675537109375;1590;3776.013671875;1590;-0.056286346167325974;1590;1
1600;0;1600;0;1600;0;1600;-0.057315144687891006;1600;1617.7994384765625;1600;3776.0625;1600;1617.8675537109375;1600;3776.013671875;1600;-0.056286346167325974;1600;1
1610;0;1610;0;1610;0;1610;-0.057315144687891006;1610;1617.7994384765625;1610;3776.0625;1610;1617.7994384765625;1610;3776.0625;1610;-0.057315144687891006;1610;1
1620;0;1620;0;1620;0;1620;-0.057315144687891006;1620;1617.7994384765625;1620;3776.0625;1620;1617.7994384765625;1620;3776.0625;1620;-0.057315144687891006;1620;1
1630;0;1630;0;1630;0;1630;-0.057315144687891006;1630;1617.7994384765625;1630;3776.0625;1630;1617.7994384765625;1630;3776.0625;1630;-0.057315144687891006;1630;1
1640;0;1640;0;1640;0;1640;-0.057315144687891006;1640;1617.7994384765625;1640;3776.0625;1640;1617.7994384765625;1640;3776.0625;1640;-0.057315144687891006;1640;1
1650;0;1650;0;1650;0;1650;-0.057564295828342438;1650;1617.7314453125;1650;3776.097900390625;1650;1617.7994384765625;1650;3776.0625;1650;-0.057315144687891006;1650;1
1660;0;1660;0;1660;0;1660;-0.057564295828342438;1660;1617.7314453125;1660;3776.097900390625;1660;1617.7314453125;1660;3776.097900390625;1660;-0.057564295828342438;1660;1
1670;0;1670;0;1670;0;1670;-0.057564295828342438;1670;1617.7314453125;1670;3776.097900390625;1670;1617.7314453125;1670;3776.097900390625;1670;-0.057564295828342438;1670;1
1680;0;1680;0;1680;0;1680;-0.057564295828342438;1680;1617.7314453125;1680;3776.097900390625;1680;1617.7314453125;1680;3776.097900390625;1680;-0.057564295828342438;1680;1
1690;0;1690;0;1690;0;1690;-0.057564295828342438;1690;1617.7314453125;1690;3776.097900390625;1690;1617.7314453125;1690;3776.097900390625;1690;-0.057564295828342438;1690;1
1700;0;1700;0;1700;0;1700;-0.057564295828342438;1700;1617.7314453125;1700;3776.097900390625;1700;1617.7314453125;1700;3776.097900390625;1700;-0.057564295828342438;1700;1
1710;0;1710;0;1710;0;1710;-0.055096358060836792;1710;1617.844482421875;1710;3776.168212890625;1710;1617.7314453125;1710;3776.097900390625;1710;-0.057564295828342438;1710;1
1720;0;1720;0;1720;0;1720;-0.055096358060836792;1720;1617.844482421875;1720;3776.168212890625;1720;1617.844482421875;1720;3776.168212890625;1720;-0.055096358060836792;1720;1
1730;0;1730;0;1730;0;1730;-0.055096358060836792;1730;1617.844482421875;1730;3776.168212890625;1730;1617.844482421875;1730;3776.168212890625;1730;-0.055096358060836792;1730;1
1740;0;1740;0;1740;0;1740;-0.055096358060836792;1740;1617.844482421875;1740;3776.168212890625;1740;1617.844482421875;1740;3776.168212890625;1740;-0.055096358060836792;1740;1
1750;0;1750;0;1750;0;1750;-0.055096358060836792;1750;1617.844482421875;1750;3776.168212890625;1750;1617.844482421875;1750;3776.168212890625;1750;-0.055096358060836792;1750;1
1760;0;1760;0;1760;0;1760;-0.05664236843585968;1760;1617.818115234375;1760;3776.1181640625;1760;1617.844482421875;1760;3776.168212890625;1760;-0.055096358060836792;1760;1
1770;0;1770;0;1770;0;1770;-0.05664236843585968;1770;1617.818115234375;1770;3776.1181640625;1770;1617.818115234375;1770;3776.1181640625;1770;-0.05664236843585968;1770;1
1780;0;1780;0;1780;0;1780;-0.05664236843585968;1780;1617.818115234375;1780;3776.1181640625;1780;1617.818115234375;1780;3776.1181640625;1780;-0.05664236843585968;1780;1
1790;0;1790;0;1790;0;1790;-0.05664236843585968;1790;1617.818115234375;1790;3776.1181640625;1790;1617.818115234375;1790;3776.1181640625;1790;-0.05664236843585968;1790;1
1800;0;1800;0;1800;0;1800;-0.05664236843585968;1800;1617.818115234375;1800;3776.1181640625;1800;1617.818115234375;1800;3776.1181640625;1800;-0.05664236843585968;1800;1
1810;0;1810;0;1810;0;1810;-0.05664236843585968;1810;1617.818115234375;1810;3776.1181640625;1810;1617.818115234375;1810;3776.1181640625;1810;-0.05664236843585968;1810;1
1820;0;1820;0;1820;0;1820;-0.056978296488523483;1820;1617.716552734375;1820;3775.995849609375;1820;1617.818115234375;1820;3776.1181640625;1820;-0.05664236843585968;1820;1
1830;0;1830;0;1830;0;1830;-0.056978296488523483;1830;1617.716552734375;1830;3775.995849609375;1830;1617.716552734375;1830;3775.995849609375;1830;-0.056978296488523483;1830;1
1840;0;1840;0;1840;0;1840;-0.056978296488523483;1840;1617.716552734375;1840;3775.995849609375;1840;1617.716552734375;1840;3775.995849609375;1840;-0.056978296488523483;1840;1
1850;0;1850;0;1850;0;1850;-0.056978296488523483;1850;1617.716552734375;1850;3775.995849609375;1850;1617.716552734375;1850;3775.995849609375;1850;-0.056978296488523483;1850;1
1860;0;1860;0;1860;0;1860;-0.056978296488523483;1860;1617.716552734375;1860;3775.995849609375;1860;1617.716552734375;1860;3775.995849609375;1860;-0.056978296488523483;1860;1
1870;0;1870;0;1870;0;1870;-0.056978296488523483;1870;1617.716552734375;1870;3775.995849609375;1870;1617.716552734375;1870;3775.995849609375;1870;-0.056978296488523483;1870;1
1880;0;1880;0;1880;0;1880;-0.057362478226423264;1880;1617.8271484375;1880;3775.966796875;1880;1617.716552734375;1880;3775.995849609375;1880;-0.056978296488523483;1880;1
1890;0;1890;0;1890;0;1890;-0.057362478226423264;1890;1617.8271484375;1890;3775.966796875;1890;1617.8271484375;1890;3775.966796875;1890;-0.057362478226423264;1890;1
1900;0;1900;0;1900;0;1900;-0.057362478226423264;1900;1617.8271484375;1900;3775.966796875;1900;1617.8271484375;1900;3775.966796875;1900;-0.057362478226423264;1900;1
1910;0;1910;0;1910;0;1910;-0.057362478226423264;1910;1617.8271484375;1910;3775.966796875;1910;1617.8271484375;1910;3775.966796875;1910;-0.057362478226423264;1910;1
1920;0;1920;0;1920;0;1920;-0.057362478226423264;1920;1617.8271484375;1920;3775.966796875;1920;1617.8271484375;1920;3775.966796875;1920;-0.057362478226423264;1920;1
1930;0;1930;0;1930;0;1930;-0.0564359687268734;1930;1617.8568115234375;1930;3776.025390625;1930;1617.8271484375;1930;3775.966796875;1930;-0.057362478226423264;1930;1
1940;0;1940;0;1940;0;1940;-0.0564359687268734;1940;1617.8568115234375;1940;3776.025390625;1940;1617.8568115234375;1940;3776.025390625;1940;-0.0564359687268734;1940;1
1950;0;1950;0;1950;0;1950;-0.0564359687268734;1950;1617.8568115234375;1950;3776.025390625;1950;1617.8568115234375;1950;3776.025390625;1950;-0.0564359687268734;1950;1
1960;0;1960;0;1960;0;1960;-0.0564359687268734;1960;1617.8568115234375;1960;3776.025390625;1960;1617.8568115234375;1960;3776.025390625;1960;-0.0564359687268734;1960;1
1970;0;1970;0;1970;0;1970;-0.0564359687268734;1970;1617.8568115234375;1970;3776.025390625;1970;1617.8568115234375;1970;3776.025390625;1970;-0.0564359687268734;1970;1
1980;0;1980;0;1980;0;1980;-0.0564359687268734;1980;1617.8568115234375;1980;3776.025390625;1980;1617.8568115234375;1980;3776.025390625;1980;-0.0564359687268734;1980;1
1990;0;1990;0;1990;0;1990;-0.055893637239933014;1990;1617.7718505859375;1990;3776.020751953125;1990;1617.8568115234375;1990;3776.025390625;1990;-0.0564359687268734;1990;1
2000;0;2000;0;2000;0;2000;-0.055893637239933014;2000;1617.7718505859375;2000;3776.020751953125;2000;1617.7718505859375;2000;3776.020751953125;2000;-0.055893637239933014;2000;1
2010;0;2010;0;2010;0;2010;-0.055893637239933014;2010;1617.7718505859375;2010;3776.020751953125;2010;1617.7718505859375;2010;3776.020751953125;2010;-0.055893637239933014;2010;1
2020;0;2020;0;2020;0;2020;-0.055893637239933014;2020;1617.7718505859375;2020;3776.020751953125;2020;1617.7718505859375;2020;3776.020751953125;2020;-0.055893637239933014;2020;1
2030;0;2030;0;2030;0;2030;-0.055893637239933014;2030;1617.7718505859375;2030;3776.020751953125;2030;1617.7718505859375;2030;3776.020751953125;2030;-0.055893637239933014;2030;1
2040;0;2040;0;2040;0;2040;-0.055893637239933014;2040;1617.7718505859375;2040;3776.020751953125;2040;1617.7718505859375;2040;3776.020751953125;2040;-0.055893637239933014;2040;1
2050;0;2050;0;2050;0;2050;-0.05662216991186142;2050;1617.8021240234375;2050;3776.024169921875;2050;1617.7718505859375;2050;3776.020751953125;2050;-0.055893637239933014;2050;1
2060;0;2060;0;2060;0;2060;-0.05662216991186142;2060;1617.8021240234375;2060;3776.024169921875;2060;1617.8021240234375;2060;3776.024169921875;2060;-0.05662216991186142;2060;1
2070;0;2070;0;2070;0;2070;-0.05662216991186142;2070;1617.8021240234375;2070;3776.024169921875;2070;1617.8021240234375;2070;3776.024169921875;2070;-0.05662216991186142;2070;1
2080;0;2080;0;2080;0;2080;-0.05662216991186142;2080;1617.8021240234375;2080;3776.024169921875;2080;1617.8021240234375;2080;3776.024169921875;2080;-0.05662216991186142;2080;1
2090;0;2090;0;2090;0;2090;-0.05662216991186142;2090;1617.8021240234375;2090;3776.024169921875;2090;1617.8021240234375;2090;3776.024169921875;2090;-0.05662216991186142;2090;1
2100;0;2100;0;2100;0;2100;-0.0564257837831974;2100;1617.9273681640625;2100;3776.155029296875;2100;1617.8021240234375;2100;3776.024169921875;2100;-0.05662216991186142;2100;1
2110;0;2110;0;2110;0;2110;-0.0564257837831974;2110;1617.9273681640625;2110;3776.155029296875;2110;1617.9273681640625;2110;3776.155029296875;2110;-0.0564257837831974;2110;1
2120;0;2120;0;2120;0;2120;-0.0564257837831974;2120;1617.9273681640625;2120;3776.155029296875;2120;1617.9273681640625;2120;3776.155029296875;2120;-0.0564257837831974;2120;1
2130;0;2130;0;2130;0;2130;-0.0564257837831974;2130;1617.9273681640625;2130;3776.155029296875;2130;1617.9273681640625;2130;3776.155029296875;2130;-0.0564257837831974;2130;1
2140;0;2140;0;2140;0;2140;-0.0564257837831974;2140;1617.9273681640625;2140;3776.155029296875;2140;1617.9273681640625;2140;3776.155029296875;2140;-0.0564257837831974;2140;1
2150;0;2150;0;2150;0;2150;-0.0564257837831974;2150;1617.9273681640625;2150;3776.155029296875;2150;1617.9273681640625;2150;3776.155029296875;2150;-0.0564257837831974;2150;1
2160;0;2160;0;2160;0;2160;-0.055889718234539032;2160;1617.9044189453125;2160;3775.90380859375;2160;1617.9273681640625;2160;3776.155029296875;2160;-0.0564257837831974;2160;1
2170;0;2170;0;2170;0;2170;-0.055889718234539032;2170;1617.9044189453125;2170;3775.90380859375;2170;1617.9044189453125;2170;3775.90380859375;2170;-0.055889718234539032;2170;1
2180;0;2180;0;2180;0;2180;-0.055889718234539032;2180;1617.9044189453125;2180;3775.90380859375;2180;1617.9044189453125;2180;3775.90380859375;2180;-0.055889718234539032;2180;1
2190;0;2190;0;2190;0;2190;-0.055889718234539032;2190;1617.9044189453125;2190;3775.90380859375;2190;1617.9044189453125;2190;3775.90380859375;2190;-0.055889718234539032;2190;1
2200;0;2200;0;2200;0;2200;-0.055889718234539032;2200;1617.9044189453125;2200;3775.90380859375;2200;1617.9044189453125;2200;3775.90380859375;2200;-0.055889718234539032;2200;1
2210;0;2210;0;2210;0;2210;-0.056108083575963974;2210;1617.905029296875;2210;3776.07958984375;2210;1617.9044189453125;2210;3775.90380859375;2210;-0.055889718234539032;2210;1
2220;0;2220;0;2220;0;2220;-0.056108083575963974;2220;1617.905029296875;2220;3776.07958984375;2220;1617.905029296875;2220;3776.07958984375;2220;-0.056108083575963974;2220;1
2230;0;2230;0;2230;0;2230;-0.056108083575963974;2230;1617.905029296875;2230;3776.07958984375;2230;1617.905029296875;2230;3776.07958984375;2230;-0.056108083575963974;2230;1
2240;0;2240;0;2240;0;2240;-0.056108083575963974;2240;1617.905029296875;2240;3776.07958984375;2240;1617.905029296875;2240;3776.07958984375;2240;-0.056108083575963974;2240;1
2250;0;2250;0;2250;0;2250;-0.056108083575963974;2250;1617.905029296875;2250;3776.07958984375;2250;1617.905029296875;2250;3776.07958984375;2250;-0.056108083575963974;2250;1
2260;0;2260;0;2260;0;2260;-0.056108083575963974;2260;1617.905029296875;2260;3776.07958984375;2260;1617.905029296875;2260;3776.07958984375;2260;-0.056108083575963974;2260;1
2270;0;2270;0;2270;0;2270;-0.055763836950063705;2270;1617.90185546875;2270;3776.083984375;2270;1617.905029296875;2270;3776.07958984375;2270;-0.056108083575963974;2270;1
2280;0;2280;0;2280;0;2280;-0.055763836950063705;2280;1617.90185546875;2280;3776.083984375;2280;1617.90185546875;2280;3776.083984375;2280;-0.055763836950063705;2280;1
2290;0;2290;0;2290;0;2290;-0.055763836950063705;2290;1617.90185546875;2290;3776.083984375;2290;1617.90185546875;2290;3776.083984375;2290;-0.055763836950063705;2290;1
2300;0;2300;0;2300;0;2300;-0.055763836950063705;2300;1617.90185546875;2300;3776.083984375;2300;1617.90185546875;2300;3776.083984375;2300;-0.055763836950063705;2300;1
2310;0;2310;0;2310;0;2310;-0.055763836950063705;2310;1617.90185546875;2310;3776.083984375;2310;1617.90185546875;2310;3776.083984375;2310;-0.055763836950063705;2310;1
2320;0;2320;0;2320;0;2320;-0.057854685932397842;2320;1617.6907958984375;2320;3776.0185546875;2320;1617.90185546875;2320;3776.083984375;2320;-0.055763836950063705;2320;1
2330;0;2330;0;2330;0;2330;-0.057854685932397842;2330;1617.6907958984375;2330;3776.0185546875;2330;1617.6907958984375;2330;3776.0185546875;2330;-0.057854685932397842;2330;1
2340;0;2340;0;2340;0;2340;-0.057854685932397842;2340;1617.6907958984375;2340;3776.0185546875;2340;1617.6907958984375;2340;3776.0185546875;2340;-0.057854685932397842;2340;1
2350;0;2350;0;2350;0;2350;-0.057854685932397842;2350;1617.6907958984375;2350;3776.0185546875;2350;1617.6907958984375;2350;3776.0185546875;2350;-0.057854685932397842;2350;1
2360;0;2360;0;2360;0;2360;-0.057854685932397842;2360;1617.6907958984375;2360;3776.0185546875;2360;1617.6907958984375;2360;3776.0185546875;2360;-0.057854685932397842;2360;1
2370;0;2370;0;2370;0;2370;-0.057854685932397842;2370;1617.6907958984375;2370;3776.0185546875;2370;1617.6907958984375;2370;3776.0185546875;2370;-0.057854685932397842;2370;1
2380;0;2380;0;2380;0;2380;-0.057891659438610077;2380;1617.6700439453125;2380;3776.00390625;2380;1617.6907958984375;2380;3776.0185546875;2380;-0.057854685932397842;2380;1
2390;0;2390;0;2390;0;2390;-0.057891659438610077;2390;1617.6700439453125;2390;3776.00390625;2390;1617.6700439453125;2390;3776.00390625;2390;-0.057891659438610077;2390;1
2400;0;2400;0;2400;0;2400;-0.057891659438610077;2400;1617.6700439453125;2400;3776.00390625;2400;1617.6700439453125;2400;3776.00390625;2400;-0.057891659438610077;2400;1
2410;0;2410;0;2410;0;2410;-0.057891659438610077;2410;1617.6700439453125;2410;3776.00390625;2410;1617.6700439453125;2410;3776.00390625;2410;-0.057891659438610077;2410;1
2420;0;2420;0;2420;0;2420;-0.057891659438610077;2420;1617.6700439453125;2420;3776.00390625;2420;1617.6700439453125;2420;3776.00390625;2420;-0.057891659438610077;2420;1
2430;0;2430;0;2430;0;2430;-0.056763924658298492;2430;1617.811279296875;2430;3775.933837890625;2430;1617.6700439453125;2430;3776.00390625;2430;-0.057891659438610077;2430;1
2440;0;2440;0;2440;0;2440;-0.056763924658298492;2440;1617.811279296875;2440;3775.933837890625;2440;1617.811279296875;2440;3775.933837890625;2440;-0.056763924658298492;2440;1
2450;0;2450;0;2450;0;2450;-0.056763924658298492;2450;1617.811279296875;2450;3775.933837890625;2450;1617.811279296875;2450;3775.933837890625;2450;-0.056763924658298492;2450;1
2460;0;2460;0;2460;0;2460;-0.056763924658298492;2460;1617.811279296875;2460;3775.933837890625;2460;1617.811279296875;2460;3775.933837890625;2460;-0.056763924658298492;2460;1
2470;0;2470;0;2470;0;2470;-0.056763924658298492;2470;1617.811279296875;2470;3775.933837890625;2470;1617.811279296875;2470;3775.933837890625;2470;-0.056763924658298492;2470;1
2480;0;2480;0;2480;0;2480;-0.056763924658298492;2480;1617.811279296875;2480;3775.933837890625;2480;1617.811279296875;2480;3775.933837890625;2480;-0.056763924658298492;2480;1
2490;0;2490;0;2490;0;2490;-0.056763924658298492;2490;1617.811279296875;2490;3775.933837890625;2490;1617.811279296875;2490;3775.933837890625;2490;-0.056763924658298492;2490;1
2500;0;2500;0;2500;0;2500;-0.056874986737966537;2500;1617.8328857421875;2500;3776.0009765625;2500;1617.811279296875;2500;3775.933837890625;2500;-0.056763924658298492;2500;1
2510;0;2510;0;2510;0;2510;-0.056874986737966537;2510;1617.8328857421875;2510;3776.0009765625;2510;1617.8328857421875;2510;3776.0009765625;2510;-0.056874986737966537;2510;1
2520;0;2520;0;2520;0;2520;-0.056874986737966537;2520;1617.8328857421875;2520;3776.0009765625;2520;1617.8328857421875;2520;3776.0009765625;2520;-0.056874986737966537;2520;1
2530;0;2530;0;2530;0;2530;-0.056874986737966537;2530;1617.8328857421875;2530;3776.0009765625;2530;1617.8328857421875;2530;3776.0009765625;2530;-0.056874986737966537;2530;1
2540;0;2540;0;2540;0;2540;-0.056874986737966537;2540;1617.8328857421875;2540;3776.0009765625;2540;1617.8328857421875;2540;3776.0009765625;2540;-0.056874986737966537;2540;1
2550;0;2550;0;2550;0;2550;-0.056635957211256027;2550;1617.7401123046875;2550;3776.007080078125;2550;1617.8328857421875;2550;3776.0009765625;2550;-0.056874986737966537;2550;1
2560;0;2560;0;2560;0;2560;-0.056635957211256027;2560;1617.7401123046875;2560;3776.007080078125;2560;1617.7401123046875;2560;3776.007080078125;2560;-0.056635957211256027;2560;1
2570;0;2570;0;2570;0;2570;-0.056635957211256027;2570;1617.7401123046875;2570;3776.007080078125;2570;1617.7401123046875;2570;3776.007080078125;2570;-0.056635957211256027;2570;1
2580;0;2580;0;2580;0;2580;-0.056635957211256027;2580;1617.7401123046875;2580;3776.007080078125;2580;1617.7401123046875;2580;3776.007080078125;2580;-0.056635957211256027;2580;1
