SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True
SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVYfromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVXfromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVThetafromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[3];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[2];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[1];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[0];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstY;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstX;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstTheta;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutDebugCase
NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1
Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350

64240;0;64240;0;64240;0;64240;0.49173223972320557;64240;-0.055761881172657013;64240;1617.8038330078125;64240;3776.03759765625;64240;1617.8038330078125;64240;3776.03759765625;64240;-0.055761881172657013;64240;2
64250;0;64250;0;64250;0;64250;0.49173223972320557;64250;-0.055761881172657013;64250;1617.8038330078125;64250;3776.03759765625;64250;1617.8038330078125;64250;3776.03759765625;64250;-0.055761881172657013;64250;2
64260;0;64260;0;64260;0;64260;0.49173223972320557;64260;-0.055761881172657013;64260;1617.8038330078125;64260;3776.03759765625;64260;1617.8038330078125;64260;3776.03759765625;64260;-0.055761881172657013;64260;2
64270;0;64270;0;64270;0;64270;0.49173223972320557;64270;-0.055761881172657013;64270;1617.8038330078125;64270;3776.03759765625;64270;1617.8038330078125;64270;3776.03759765625;64270;-0.055761881172657013;64270;2
64280;0;64280;0;64280;0;64280;0.50931346416473389;64280;-0.057086624205112457;64280;1617.813232421875;64280;3776.04736328125;64280;1617.8038330078125;64280;3776.03759765625;64280;-0.055761881172657013;64280;2
64290;0;64290;0;64290;0;64290;0.50931346416473389;64290;-0.057086624205112457;64290;1617.813232421875;64290;3776.04736328125;64290;1617.813232421875;64290;3776.04736328125;64290;-0.057086624205112457;64290;1
64300;0;64300;0;64300;0;64300;0.50931346416473389;64300;-0.057086624205112457;64300;1617.813232421875;64300;3776.04736328125;64300;1617.813232421875;64300;3776.04736328125;64300;-0.057086624205112457;64300;2
64310;0;64310;0;64310;0;64310;0.50931346416473389;64310;-0.057086624205112457;64310;1617.813232421875;64310;3776.04736328125;64310;1617.813232421875;64310;3776.04736328125;64310;-0.057086624205112457;64310;2
64320;0;64320;0;64320;0;64320;0.50931346416473389;64320;-0.057086624205112457;64320;1617.813232421875;64320;3776.04736328125;64320;1617.813232421875;64320;3776.04736328125;64320;-0.057086624205112457;64320;2
64330;0;64330;0;64330;0;64330;1.064477801322937;64330;-0.057239450514316559;64330;1617.71142578125;64330;3776.197998046875;64330;1617.813232421875;64330;3776.04736328125;64330;-0.057086624205112457;64330;2
64340;0;64340;0;64340;0;64340;1.064477801322937;64340;-0.057239450514316559;64340;1617.71142578125;64340;3776.197998046875;64340;1617.71142578125;64340;3776.197998046875;64340;-0.057239450514316559;64340;1
64350;0;64350;0;64350;0;64350;1.064477801322937;64350;-0.057239450514316559;64350;1617.71142578125;64350;3776.197998046875;64350;1617.71142578125;64350;3776.197998046875;64350;-0.057239450514316559;64350;2
64360;0;64360;0;64360;0;64360;1.064477801322937;64360;-0.057239450514316559;64360;1617.71142578125;64360;3776.197998046875;64360;1617.71142578125;64360;3776.197998046875;64360;-0.057239450514316559;64360;2
64370;0;64370;0;64370;0;64370;1.064477801322937;64370;-0.057239450514316559;64370;1617.71142578125;64370;3776.197998046875;64370;1617.71142578125;64370;3776.197998046875;64370;-0.057239450514316559;64370;2
64380;0;64380;0;64380;0;64380;1.064477801322937;64380;-0.057239450514316559;64380;1617.71142578125;64380;3776.197998046875;64380;1617.71142578125;64380;3776.197998046875;64380;-0.057239450514316559;64380;2
64390;0;64390;0;64390;0;64390;1.0321224927902222;64390;-0.05575745552778244;64390;1617.848876953125;64390;3776.123046875;64390;1617.71142578125;64390;3776.197998046875;64390;-0.057239450514316559;64390;2
64400;0;64400;0;64400;0;64400;1.0321224927902222;64400;-0.05575745552778244;64400;1617.848876953125;64400;3776.123046875;64400;1617.848876953125;64400;3776.123046875;64400;-0.05575745552778244;64400;1
64410;0;64410;0;64410;0;64410;1.0321224927902222;64410;-0.05575745552778244;64410;1617.848876953125;64410;3776.123046875;64410;1617.848876953125;64410;3776.123046875;64410;-0.05575745552778244;64410;2
64420;0;64420;0;64420;0;64420;1.0321224927902222;64420;-0.05575745552778244;64420;1617.848876953125;64420;3776.123046875;64420;1617.848876953125;64420;3776.123046875;64420;-0.05575745552778244;64420;2
64430;0;64430;0;64430;0;64430;1.0321224927902222;64430;-0.05575745552778244;64430;1617.848876953125;64430;3776.123046875;64430;1617.848876953125;64430;3776.123046875;64430;-0.05575745552778244;64430;2
64440;0;64440;0;64440;0;64440;1.0212700366973877;64440;-0.055050589144229889;64440;1617.9766845703125;64440;3775.92529296875;64440;1617.848876953125;64440;3776.123046875;64440;-0.05575745552778244;64440;2
64450;0;64450;0;64450;0;64450;1.0212700366973877;64450;-0.055050589144229889;64450;1617.9766845703125;64450;3775.92529296875;64450;1617.9766845703125;64450;3775.92529296875;64450;-0.055050589144229889;64450;1
64460;0;64460;0;64460;0;64460;1.0212700366973877;64460;-0.055050589144229889;64460;1617.9766845703125;64460;3775.92529296875;64460;1617.9766845703125;64460;3775.92529296875;64460;-0.055050589144229889;64460;2
64470;0;64470;0;64470;0;64470;1.0212700366973877;64470;-0.055050589144229889;64470;1617.9766845703125;64470;3775.92529296875;64470;1617.9766845703125;64470;3775.92529296875;64470;-0.055050589144229889;64470;2
64480;0;64480;0;64480;0;64480;1.0212700366973877;64480;-0.055050589144229889;64480;1617.9766845703125;64480;3775.92529296875;64480;1617.9766845703125;64480;3775.92529296875;64480;-0.055050589144229889;64480;2
64490;0;64490;0;64490;0;64490;0.51841491460800171;64490;-0.057435885071754456;64490;1617.810546875;64490;3776.00390625;64490;1617.9766845703125;64490;3775.92529296875;64490;-0.055050589144229889;64490;2
64500;0;64500;0;64500;0;64500;0.51841491460800171;64500;-0.057435885071754456;64500;1617.810546875;64500;3776.00390625;64500;1617.810546875;64500;3776.00390625;64500;-0.057435885071754456;64500;1
64510;0;64510;0;64510;0;64510;0.51841491460800171;64510;-0.057435885071754456;64510;1617.810546875;64510;3776.00390625;64510;1617.810546875;64510;3776.00390625;64510;-0.057435885071754456;64510;2
64520;0;64520;0;64520;0;64520;0.51841491460800171;64520;-0.057435885071754456;64520;1617.810546875;64520;3776.00390625;64520;1617.810546875;64520;3776.00390625;64520;-0.057435885071754456;64520;2
64530;0;64530;0;64530;0;64530;0.51841491460800171;64530;-0.057435885071754456;64530;1617.810546875;64530;3776.00390625;64530;1617.810546875;64530;3776.00390625;64530;-0.057435885071754456;64530;2
64540;0;64540;0;64540;0;64540;0.51841491460800171;64540;-0.057435885071754456;64540;1617.810546875;64540;3776.00390625;64540;1617.810546875;64540;3776.00390625;64540;-0.057435885071754456;64540;2
64550;0;64550;0;64550;0;64550;0.67839521169662476;64550;-0.056915309280157089;64550;1617.8189697265625;64550;3775.88134765625;64550;1617.810546875;64550;3776.00390625;64550;-0.057435885071754456;64550;2
64560;0;64560;0;64560;0;64560;0.67839521169662476;64560;-0.056915309280157089;64560;1617.8189697265625;64560;3775.88134765625;64560;1617.8189697265625;64560;3775.88134765625;64560;-0.056915309280157089;64560;1
64570;0;64570;0;64570;0;64570;0.67839521169662476;64570;-0.056915309280157089;64570;1617.8189697265625;64570;3775.88134765625;64570;1617.8189697265625;64570;3775.88134765625;64570;-0.056915309280157089;64570;2
64580;0;64580;0;64580;0;64580;0.67839521169662476;64580;-0.056915309280157089;64580;1617.8189697265625;64580;3775.88134765625;64580;1617.8189697265625;64580;3775.88134765625;64580;-0.056915309280157089;64580;2
64590;0;64590;0;64590;0;64590;0.67839521169662476;64590;-0.056915309280157089;64590;1617.8189697265625;64590;3775.88134765625;64590;1617.8189697265625;64590;3775.88134765625;64590;-0.056915309280157089;64590;2
64600;0;64600;0;64600;0;64600;0.98935395479202271;64600;-0.056109622120857239;64600;1617.8404541015625;64600;3776.05029296875;64600;1617.8189697265625;64600;3775.88134765625;64600;-0.056915309280157089;64600;2
64610;0;64610;0;64610;0;64610;0.98935395479202271;64610;-0.056109622120857239;64610;1617.8404541015625;64610;3776.05029296875;64610;1617.8404541015625;64610;3776.05029296875;64610;-0.056109622120857239;64610;1
64620;0;64620;0;64620;0;64620;0.98935395479202271;64620;-0.056109622120857239;64620;1617.8404541015625;64620;3776.05029296875;64620;1617.8404541015625;64620;3776.05029296875;64620;-0.056109622120857239;64620;2
64630;0;64630;0;64630;0;64630;0.98935395479202271;64630;-0.056109622120857239;64630;1617.8404541015625;64630;3776.05029296875;64630;1617.8404541015625;64630;3776.05029296875;64630;-0.056109622120857239;64630;2
64640;0;64640;0;64640;0;64640;0.98935395479202271;64640;-0.056109622120857239;64640;1617.8404541015625;64640;3776.05029296875;64640;1617.8404541015625;64640;3776.05029296875;64640;-0.056109622120857239;64640;2
64650;0;64650;0;64650;0;64650;0.36654362082481384;64650;-0.054878726601600647;64650;1617.8924560546875;64650;3776.06640625;64650;1617.8404541015625;64650;3776.05029296875;64650;-0.056109622120857239;64650;2
64660;0;64660;0;64660;0;64660;0.36654362082481384;64660;-0.054878726601600647;64660;1617.8924560546875;64660;3776.06640625;64660;1617.8924560546875;64660;3776.06640625;64660;-0.054878726601600647;64660;1
64670;0;64670;0;64670;0;64670;0.36654362082481384;64670;-0.054878726601600647;64670;1617.8924560546875;64670;3776.06640625;64670;1617.8924560546875;64670;3776.06640625;64670;-0.054878726601600647;64670;2
64680;0;64680;0;64680;0;64680;0.36654362082481384;64680;-0.054878726601600647;64680;1617.8924560546875;64680;3776.06640625;64680;1617.8924560546875;64680;3776.06640625;64680;-0.054878726601600647;64680;2
64690;0;64690;0;64690;0;64690;0.36654362082481384;64690;-0.054878726601600647;64690;1617.8924560546875;64690;3776.06640625;64690;1617.8924560546875;64690;3776.06640625;64690;-0.054878726601600647;64690;2
64700;0;64700;0;64700;0;64700;0.36654362082481384;64700;-0.054878726601600647;64700;1617.8924560546875;64700;3776.06640625;64700;1617.8924560546875;64700;3776.06640625;64700;-0.054878726601600647;64700;2
64710;0;64710;0;64710;0;64710;0.936020016670227;64710;-0.057182762771844864;64710;1617.78173828125;64710;3776.0068359375;64710;1617.8924560546875;64710;3776.06640625;64710;-0.054878726601600647;64710;2
64720;0;64720;0;64720;0;64720;0.936020016670227;64720;-0.057182762771844864;64720;1617.78173828125;64720;3776.0068359375;64720;1617.78173828125;64720;3776.0068359375;64720;-0.057182762771844864;64720;1
64730;0;64730;0;64730;0;64730;0.936020016670227;64730;-0.057182762771844864;64730;1617.78173828125;64730;3776.0068359375;64730;1617.78173828125;64730;3776.0068359375;64730;-0.057182762771844864;64730;2
64740;0;64740;0;64740;0;64740;0.936020016670227;64740;-0.057182762771844864;64740;1617.78173828125;64740;3776.0068359375;64740;1617.78173828125;64740;3776.0068359375;64740;-0.057182762771844864;64740;2
64750;0;64750;0;64750;0;64750;0.936020016670227;64750;-0.057182762771844864;64750;1617.78173828125;64750;3776.0068359375;64750;1617.78173828125;64750;3776.0068359375;64750;-0.057182762771844864;64750;2
64760;0;64760;0;64760;0;64760;0.67580729722976685;64760;-0.058341789990663528;64760;1617.677490234375;64760;3775.884765625;64760;1617.78173828125;64760;3776.0068359375;64760;-0.057182762771844864;64760;2
64770;0;64770;0;64770;0;64770;0.67580729722976685;64770;-0.058341789990663528;64770;1617.677490234375;64770;3775.884765625;64770;1617.677490234375;64770;3775.884765625;64770;-0.058341789990663528;64770;1
64780;0;64780;0;64780;0;64780;0.67580729722976685;64780;-0.058341789990663528;64780;1617.677490234375;64780;3775.884765625;64780;1617.677490234375;64780;3775.884765625;64780;-0.058341789990663528;64780;2
64790;0;64790;0;64790;0;64790;0.67580729722976685;64790;-0.058341789990663528;64790;1617.677490234375;64790;3775.884765625;64790;1617.677490234375;64790;3775.884765625;64790;-0.058341789990663528;64790;2
64800;0;64800;0;64800;0;64800;0.67580729722976685;64800;-0.058341789990663528;64800;1617.677490234375;64800;3775.884765625;64800;1617.677490234375;64800;3775.884765625;64800;-0.058341789990663528;64800;2
64810;0;64810;0;64810;0;64810;0.67580729722976685;64810;-0.058341789990663528;64810;1617.677490234375;64810;3775.884765625;64810;1617.677490234375;64810;3775.884765625;64810;-0.058341789990663528;64810;2
64820;0;64820;0;64820;0;64820;0.83462423086166382;64820;-0.0576481856405735;64820;1617.727783203125;64820;3775.947021484375;64820;1617.677490234375;64820;3775.884765625;64820;-0.058341789990663528;64820;2
64830;0;64830;0;64830;0;64830;0.83462423086166382;64830;-0.0576481856405735;64830;1617.727783203125;64830;3775.947021484375;64830;1617.727783203125;64830;3775.947021484375;64830;-0.0576481856405735;64830;1
64840;0;64840;0;64840;0;64840;0.83462423086166382;64840;-0.0576481856405735;64840;1617.727783203125;64840;3775.947021484375;64840;1617.727783203125;64840;3775.947021484375;64840;-0.0576481856405735;64840;2
64850;0;64850;0;64850;0;64850;0.83462423086166382;64850;-0.0576481856405735;64850;1617.727783203125;64850;3775.947021484375;64850;1617.727783203125;64850;3775.947021484375;64850;-0.0576481856405735;64850;2
64860;0;64860;0;64860;0;64860;0.83462423086166382;64860;-0.0576481856405735;64860;1617.727783203125;64860;3775.947021484375;64860;1617.727783203125;64860;3775.947021484375;64860;-0.0576481856405735;64860;2
64870;0;64870;0;64870;0;64870;0.52946555614471436;64870;-0.056830327957868576;64870;1617.7921142578125;64870;3775.930908203125;64870;1617.727783203125;64870;3775.947021484375;64870;-0.0576481856405735;64870;2
64880;0;64880;0;64880;0;64880;0.52946555614471436;64880;-0.056830327957868576;64880;1617.7921142578125;64880;3775.930908203125;64880;1617.7921142578125;64880;3775.930908203125;64880;-0.056830327957868576;64880;1
64890;0;64890;0;64890;0;64890;0.52946555614471436;64890;-0.056830327957868576;64890;1617.7921142578125;64890;3775.930908203125;64890;1617.7921142578125;64890;3775.930908203125;64890;-0.056830327957868576;64890;2
64900;0;64900;0;64900;0;64900;0.52946555614471436;64900;-0.056830327957868576;64900;1617.7921142578125;64900;3775.930908203125;64900;1617.7921142578125;64900;3775.930908203125;64900;-0.056830327957868576;64900;2
64910;0;64910;0;64910;0;64910;0.52946555614471436;64910;-0.056830327957868576;64910;1617.7921142578125;64910;3775.930908203125;64910;1617.7921142578125;64910;3775.930908203125;64910;-0.056830327957868576;64910;2
64920;0;64920;0;64920;0;64920;1.1634464263916016;64920;-0.057949759066104889;64920;1617.745361328125;64920;3776.123291015625;64920;1617.7921142578125;64920;3775.930908203125;64920;-0.056830327957868576;64920;2
64930;0;64930;0;64930;0;64930;1.1634464263916016;64930;-0.057949759066104889;64930;1617.745361328125;64930;3776.123291015625;64930;1617.745361328125;64930;3776.123291015625;64930;-0.057949759066104889;64930;1
64940;0;64940;0;64940;0;64940;1.1634464263916016;64940;-0.057949759066104889;64940;1617.745361328125;64940;3776.123291015625;64940;1617.745361328125;64940;3776.123291015625;64940;-0.057949759066104889;64940;2
64950;0;64950;0;64950;0;64950;1.1634464263916016;64950;-0.057949759066104889;64950;1617.745361328125;64950;3776.123291015625;64950;1617.745361328125;64950;3776.123291015625;64950;-0.057949759066104889;64950;2
64960;0;64960;0;64960;0;64960;1.1634464263916016;64960;-0.057949759066104889;64960;1617.745361328125;64960;3776.123291015625;64960;1617.745361328125;64960;3776.123291015625;64960;-0.057949759066104889;64960;2
64970;0;64970;0;64970;0;64970;1.1634464263916016;64970;-0.057949759066104889;64970;1617.745361328125;64970;3776.123291015625;64970;1617.745361328125;64970;3776.123291015625;64970;-0.057949759066104889;64970;2
64980;0;64980;0;64980;0;64980;1.4211874008178711;64980;-0.0565115287899971;64980;1617.8450927734375;64980;3776.1396484375;64980;1617.745361328125;64980;3776.123291015625;64980;-0.057949759066104889;64980;2
64990;0;64990;0;64990;0;64990;1.4211874008178711;64990;-0.0565115287899971;64990;1617.8450927734375;64990;3776.1396484375;64990;1617.8450927734375;64990;3776.1396484375;64990;-0.0565115287899971;64990;1
65000;0;65000;0;65000;0;65000;1.4211874008178711;65000;-0.0565115287899971;65000;1617.8450927734375;65000;3776.1396484375;65000;1617.8450927734375;65000;3776.1396484375;65000;-0.0565115287899971;65000;2
65010;0;65010;0;65010;0;65010;1.4211874008178711;65010;-0.0565115287899971;65010;1617.8450927734375;65010;3776.1396484375;65010;1617.8450927734375;65010;3776.1396484375;65010;-0.0565115287899971;65010;2
65020;0;65020;0;65020;0;65020;1.4211874008178711;65020;-0.0565115287899971;65020;1617.8450927734375;65020;3776.1396484375;65020;1617.8450927734375;65020;3776.1396484375;65020;-0.0565115287899971;65020;2
65030;0;65030;0;65030;0;65030;0.40915784239768982;65030;-0.056112263351678848;65030;1617.818359375;65030;3775.944091796875;65030;1617.8450927734375;65030;3776.1396484375;65030;-0.0565115287899971;65030;2
65040;0;65040;0;65040;0;65040;0.40915784239768982;65040;-0.056112263351678848;65040;1617.818359375;65040;3775.944091796875;65040;1617.818359375;65040;3775.944091796875;65040;-0.056112263351678848;65040;1
65050;0;65050;0;65050;0;65050;0.40915784239768982;65050;-0.056112263351678848;65050;1617.818359375;65050;3775.944091796875;65050;1617.818359375;65050;3775.944091796875;65050;-0.056112263351678848;65050;2
65060;0;65060;0;65060;0;65060;0.40915784239768982;65060;-0.056112263351678848;65060;1617.818359375;65060;3775.944091796875;65060;1617.818359375;65060;3775.944091796875;65060;-0.056112263351678848;65060;2
65070;0;65070;0;65070;0;65070;0.40915784239768982;65070;-0.056112263351678848;65070;1617.818359375;65070;3775.944091796875;65070;1617.818359375;65070;3775.944091796875;65070;-0.056112263351678848;65070;2
65080;0;65080;0;65080;0;65080;0.27422407269477844;65080;-0.05675138533115387;65080;1617.7301025390625;65080;3776.064697265625;65080;1617.818359375;65080;3775.944091796875;65080;-0.056112263351678848;65080;2
65090;0;65090;0;65090;0;65090;0.27422407269477844;65090;-0.05675138533115387;65090;1617.7301025390625;65090;3776.064697265625;65090;1617.7301025390625;65090;3776.064697265625;65090;-0.05675138533115387;65090;1
65100;0;65100;0;65100;0;65100;0.27422407269477844;65100;-0.05675138533115387;65100;1617.7301025390625;65100;3776.064697265625;65100;1617.7301025390625;65100;3776.064697265625;65100;-0.05675138533115387;65100;2
65110;0;65110;0;65110;0;65110;0.27422407269477844;65110;-0.05675138533115387;65110;1617.7301025390625;65110;3776.064697265625;65110;1617.7301025390625;65110;3776.064697265625;65110;-0.05675138533115387;65110;2
65120;0;65120;0;65120;0;65120;0.27422407269477844;65120;-0.05675138533115387;65120;1617.7301025390625;65120;3776.064697265625;65120;1617.7301025390625;65120;3776.064697265625;65120;-0.05675138533115387;65120;2
65130;0;65130;0;65130;0;65130;0.27422407269477844;65130;-0.05675138533115387;65130;1617.7301025390625;65130;3776.064697265625;65130;1617.7301025390625;65130;3776.064697265625;65130;-0.05675138533115387;65130;2
65140;0;65140;0;65140;0;65140;0.17902837693691254;65140;-0.056521445512771606;65140;1617.7640380859375;65140;3775.978759765625;65140;1617.7301025390625;65140;3776.064697265625;65140;-0.05675138533115387;65140;2
65150;0;65150;0;65150;0;65150;0.17902837693691254;65150;-0.056521445512771606;65150;1617.7640380859375;65150;3775.978759765625;65150;1617.7640380859375;65150;3775.978759765625;65150;-0.056521445512771606;65150;1
