Name;XY Scope Project;
File;E:\hawino\Measurements\Trajectory\testauftrag.csv;
Starttime of export;133245718363175000;Mittwoch, 29. März 2023;15:57:16.317
Endtime of export;133245718651045081;Mittwoch, 29. März 2023;15:57:45.104


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;thetaObs (1);thetaRef;thetaCam;thetaObs
SampleTime[ms];10;10;10;10;10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True;True;True;True;True
SymbolName;ControlPRG.observer.xCameraPose.x;ControlPRG.observer.xCameraPose.y;ControlPRG.observer.yObserverdPose.x;ControlPRG.observer.yObserverdPose.y;ControlPRG.trajectory.referencePose.x;ControlPRG.trajectory.referencePose.y;ControlPRG.observer.yObserverdPose.theta;ControlPRG.trajectory.referencePose.theta;ControlPRG.observer.xCameraPose.theta;ControlPRG.observer.yObserverdPose.theta
NetID;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1
Port;851;851;851;851;851;851;851;851;851;851

23770;596.51318359375;2836.64697265625;612.68836076122034;2863.0665283234989;638.13879237288415;2921.3744334337221;0.0039079610975593536;-0.0018289782271326705;0.036888681352138519;0.0039079610975593536
23780;596.51318359375;2836.64697265625;613.1449731653596;2865.179992833559;638.13879237288415;2921.3744334337221;0.0020409563102779852;-0.0018289782271326705;0.036888681352138519;0.0020409563102779852
23790;596.51318359375;2836.64697265625;613.59418918926872;2867.2655920511788;638.13879237288415;2921.3744334337221;-0.00024295322021698979;-0.0018289782271326705;0.036888681352138519;-0.00024295322021698979
23800;0;0;614.01552148866836;2869.5439406460841;638.13879237288415;2921.3744334337221;-0.0031857928936292381;-0.0018289782271326705;0;-0.0031857928936292381
23810;0;0;614.44647773210852;2871.7217149146504;638.13879237288415;2921.3744334337221;-0.0062696464798629187;-0.0018289782271326705;0;-0.0062696464798629187
23820;0;0;615.04480124772351;2873.83590646246;645.69219485716815;2925.4998091329612;-0.0084475204352950171;-0.0016386671726843511;0;-0.0084475204352950171
23830;0;0;615.71570985543474;2875.9302201256091;645.69219485716815;2925.4998091329612;-0.0099625631868999545;-0.0016386671726843511;0;-0.0099625631868999545
23840;609.57122802734375;2866.0322265625;616.60396915311094;2878.463439079459;645.69219485716815;2925.4998091329612;-0.011951056798381435;-0.0016386671726843511;0.0044814958237111568;-0.011951056798381435
23850;609.57122802734375;2866.0322265625;617.59598212931655;2880.5669143968166;645.69219485716815;2925.4998091329612;-0.013068400827690077;-0.0016386671726843511;0.0044814958237111568;-0.013068400827690077
23860;609.57122802734375;2866.0322265625;618.38798970520679;2882.1847130710585;645.69219485716815;2925.4998091329612;-0.014142812131250139;-0.0016386671726843511;0.0044814958237111568;-0.014142812131250139
23870;609.57122802734375;2866.0322265625;619.07083945334273;2883.9136884993472;653.86603369522243;2928.920932613401;-0.016020814800762253;-0.0014514023857489294;0.0044814958237111568;-0.016020814800762253
23880;609.57122802734375;2866.0322265625;619.769875599853;2885.5296347569097;653.86603369522243;2928.920932613401;-0.01704676393019653;-0.0014514023857489294;0.0044814958237111568;-0.01704676393019653
23890;605.19488525390625;2874.95068359375;620.5811936854401;2886.9709373962792;653.86603369522243;2928.920932613401;-0.016433782610361158;-0.0014514023857489294;0.0028064933139830828;-0.016433782610361158
23900;605.19488525390625;2874.95068359375;621.41370816584458;2888.3752328399278;653.86603369522243;2928.920932613401;-0.0164897623075513;-0.0014514023857489294;0.0028064933139830828;-0.0164897623075513
23910;605.19488525390625;2874.95068359375;622.14100215202666;2889.757469773449;653.86603369522243;2928.920932613401;-0.01711113523032361;-0.0014514023857489294;0.0028064933139830828;-0.01711113523032361
23920;605.19488525390625;2874.95068359375;622.88506268989215;2891.028853675949;662.67200456655075;2931.6592994343332;-0.016798330738510173;-0.0012664411862928719;0.0028064933139830828;-0.016798330738510173
23930;615.04620361328125;2890.934814453125;623.61130490058292;2892.1904797242196;662.67200456655075;2931.6592994343332;-0.016356088050849437;-0.0012664411862928719;-0.0025097513571381569;-0.016356088050849437
23940;615.04620361328125;2890.934814453125;624.31997634855134;2893.2071540645356;662.67200456655075;2931.6592994343332;-0.015880391721275186;-0.0012664411862928719;-0.0025097513571381569;-0.015880391721275186
23950;615.04620361328125;2890.934814453125;625.1513396267087;2894.4116056212633;662.67200456655075;2931.6592994343332;-0.014894473769856038;-0.0012664411862928719;-0.0025097513571381569;-0.014894473769856038
23960;615.04620361328125;2890.934814453125;625.99239328128112;2895.6552573722079;662.67200456655075;2931.6592994343332;-0.014050981238716514;-0.0012664411862928719;-0.0025097513571381569;-0.014050981238716514
23970;615.04620361328125;2890.934814453125;626.86691843986557;2896.7737396874654;672.11819636954954;2933.72666975192;-0.013310613804863694;-0.0010840163153006416;-0.0025097513571381569;-0.013310613804863694
23980;617.688232421875;2898.31640625;627.73895708101611;2897.7847334959292;672.11819636954954;2933.72666975192;-0.012331455598213598;-0.0010840163153006416;-0.027789391577243805;-0.012331455598213598
23990;617.688232421875;2898.31640625;628.56084039237919;2898.7384409568376;672.11819636954954;2933.72666975192;-0.0108697000793584;-0.0010840163153006416;-0.027789391577243805;-0.0108697000793584
24000;617.688232421875;2898.31640625;629.43167333257406;2899.7950629877928;672.11819636954954;2933.72666975192;-0.010186685446559476;-0.0010840163153006416;-0.027789391577243805;-0.010186685446559476
24010;617.688232421875;2898.31640625;630.40405485012582;2900.8892846722151;672.11819636954954;2933.72666975192;-0.0099460757511749612;-0.0010840163153006416;-0.027789391577243805;-0.0099460757511749612
24020;620.41015625;2902.41845703125;631.33384446956279;2901.9514845737576;682.21369816992194;2935.129841191062;-0.008855660604966514;-0.000905190301558648;-0.018904684111475945;-0.008855660604966514
24030;620.41015625;2902.41845703125;632.27750441857222;2902.742750281092;682.21369816992194;2935.129841191062;-0.0076057073006645954;-0.000905190301558648;-0.018904684111475945;-0.0076057073006645954
24040;620.41015625;2902.41845703125;633.34117673562616;2903.6251704079036;682.21369816992194;2935.129841191062;-0.0067528573146245609;-0.000905190301558648;-0.018904684111475945;-0.0067528573146245609
24050;620.41015625;2902.41845703125;634.37312064401954;2904.727782687125;682.21369816992194;2935.129841191062;-0.0062683584819511;-0.000905190301558648;-0.018904684111475945;-0.0062683584819511
24060;625.8472900390625;2910.197998046875;635.4137996744397;2905.5982303080186;682.21369816992194;2935.129841191062;-0.0057318905344191876;-0.000905190301558648;-0.0030265443492680788;-0.0057318905344191876
24070;625.8472900390625;2910.197998046875;636.52197972400575;2906.3070469202803;692.96757041009232;2935.871813959483;-0.004689460337695928;-0.00073186032385117762;-0.0030265443492680788;-0.004689460337695928
24080;625.8472900390625;2910.197998046875;637.66989618882519;2907.2840650515286;692.96757041009232;2935.871813959483;-0.0041993803179351061;-0.00073186032385117762;-0.0030265443492680788;-0.0041993803179351061
24090;625.8472900390625;2910.197998046875;638.84151900696554;2908.2978015652088;692.96757041009232;2935.871813959483;-0.0040550857174830044;-0.00073186032385117762;-0.0030265443492680788;-0.0040550857174830044
24100;625.8472900390625;2910.197998046875;640.11008375127471;2909.0849140534833;692.96757041009232;2935.871813959483;-0.0031925887560230772;-0.00073186032385117762;-0.0030265443492680788;-0.0031925887560230772
24110;623.82830810546875;2913.592529296875;641.37476469618582;2909.9415018765158;692.96757041009232;2935.871813959483;-0.0025091590737333054;-0.00073186032385117762;-0.00071331911021843553;-0.0025091590737333054
24120;623.82830810546875;2913.592529296875;642.67160144436593;2910.9480573565497;704.38844682147055;2936;-0.002135572238587419;-0.00056675641813792692;-0.00071331911021843553;-0.002135572238587419
24130;623.82830810546875;2913.592529296875;643.98314819759992;2911.9872590151735;704.38844682147055;2936;-0.0015153326066617537;-0.00056675641813792692;-0.00071331911021843553;-0.0015153326066617537
24140;623.82830810546875;2913.592529296875;645.33794689325907;2912.8149756059397;704.38844682147055;2936;-0.00018165006404299963;-0.00056675641813792692;-0.00071331911021843553;-0.00018165006404299963
24150;633.87384033203125;2916.792236328125;646.8601943033824;2913.5144471227695;704.38844682147055;2936;0.000987191377989073;-0.00056675641813792692;0.0026190637145191431;0.000987191377989073
24160;633.87384033203125;2916.792236328125;648.3582201430936;2914.3972055276372;704.38844682147055;2936;0.00076186789476131924;-0.00056675641813792692;0.0026190637145191431;0.00076186789476131924
24170;633.87384033203125;2916.792236328125;649.69257492910663;2915.3719552421326;738.50000000000034;2936;-0.00018539990118925077;-0.00019468677237131915;0.0026190637145191431;-0.00018539990118925077
24180;633.87384033203125;2916.792236328125;650.97280409663233;2916.1520121766789;738.50000000000034;2936;-0.00034673560898278416;-0.00019468677237131915;0.0026190637145191431;-0.00034673560898278416
24190;643.224365234375;2922.25;652.5195897656248;2916.6505971302854;738.50000000000034;2936;0.000705576241585569;-0.00019468677237131915;0.0098018553107976913;0.000705576241585569
24200;643.224365234375;2922.25;654.10451832426452;2917.1783518530392;738.50000000000034;2936;0.00059214487554947229;-0.00019468677237131915;0.0098018553107976913;0.00059214487554947229
24210;643.224365234375;2922.25;655.67866942057026;2917.8880965725125;738.50000000000034;2936;-0.001076995218838787;-0.00019468677237131915;0.0098018553107976913;-0.001076995218838787
24220;643.224365234375;2922.25;657.2187474548349;2918.4851233444861;750.00000000000023;2936;-0.0011954631262831631;-0.00011216888219677847;0.0098018553107976913;-0.0011954631262831631
24230;643.224365234375;2922.25;658.56206517555245;2918.8483430734932;750.00000000000023;2936;-0.0006120390820358114;-0.00011216888219677847;0.0098018553107976913;-0.0006120390820358114
24240;650.39349365234375;2925.083984375;660.02109940384662;2919.3817237636154;750.00000000000023;2936;-0.0011139172387494519;-0.00011216888219677847;0.0010178582742810249;-0.0011139172387494519
24250;650.39349365234375;2925.083984375;661.64288397262669;2920.0371995142195;750.00000000000023;2936;-0.0035045800534021284;-0.00011216888219677847;0.0010178582742810249;-0.0035045800534021284
24260;650.39349365234375;2925.083984375;663.3151834691256;2920.4470605516044;750.00000000000023;2936;-0.0036866120828660375;-0.00011216888219677847;0.0010178582742810249;-0.0036866120828660375
24270;650.39349365234375;2925.083984375;665.09925307813774;2920.757188714;760.50000000000023;2936;-0.0027494797627266657;-5.6394109333815848E-05;0.0010178582742810249;-0.0027494797627266657
24280;655.07098388671875;2926.4609375;666.92355712354106;2921.0262030289318;760.50000000000023;2936;-0.0057040158167763425;-5.6394109333815848E-05;0.013062328100204468;-0.0057040158167763425
24290;655.07098388671875;2926.4609375;668.73488853030267;2921.5094644888354;760.50000000000023;2936;-0.00826918385677935;-5.6394109333815848E-05;0.013062328100204468;-0.00826918385677935
24300;655.07098388671875;2926.4609375;670.2636620290881;2921.7026855591239;760.50000000000023;2936;-0.0085482576314811175;-5.6394109333815848E-05;0.013062328100204468;-0.0085482576314811175
24310;655.07098388671875;2926.4609375;671.843856097774;2921.8656650621674;760.50000000000023;2936;-0.0098471945257691991;-5.6394109333815848E-05;0.013062328100204468;-0.0098471945257691991
24320;655.07098388671875;2926.4609375;673.473364414644;2922.3646359006034;770.00000000000023;2936;-0.011606592910990943;-2.2229725140042109E-05;0.013062328100204468;-0.011606592910990943
24330;666.8118896484375;2929.691162109375;674.9292523689179;2922.57055115086;770.00000000000023;2936;-0.011852292595150594;-2.2229725140042109E-05;-0.0026529566384851933;-0.011852292595150594
24340;666.8118896484375;2929.691162109375;676.95508976585063;2922.7460690424732;770.00000000000023;2936;-0.012247039557629142;-2.2229725140042109E-05;-0.0026529566384851933;-0.012247039557629142
24350;666.8118896484375;2929.691162109375;678.74493798074684;2923.2231112201366;770.00000000000023;2936;-0.014480476959030295;-2.2229725140042109E-05;-0.0026529566384851933;-0.014480476959030295
24360;666.8118896484375;2929.691162109375;680.30666403522321;2923.5107637736937;770.00000000000023;2936;-0.015403793647553239;-2.2229725140042109E-05;-0.0026529566384851933;-0.015403793647553239
24370;671.63616943359375;2930.12939453125;682.257784291502;2923.5904843709654;778.50000000000023;2936;-0.016545133581931694;-4.8875428347132377E-06;-0.0071848472580313683;-0.016545133581931694
24380;671.63616943359375;2930.12939453125;684.30997713254169;2923.732039263652;778.50000000000023;2936;-0.019322669109336735;-4.8875428347132377E-06;-0.0071848472580313683;-0.019322669109336735
24390;671.63616943359375;2930.12939453125;686.39169700769492;2923.9870020378703;778.50000000000023;2936;-0.020261820816947138;-4.8875428347132377E-06;-0.0071848472580313683;-0.020261820816947138
24400;671.63616943359375;2930.12939453125;688.52939692044788;2924.3148938288127;778.50000000000023;2936;-0.021115828869901189;-4.8875428347132377E-06;-0.0071848472580313683;-0.021115828869901189
24410;678.790771484375;2931.135009765625;690.86064560540513;2924.7159607886647;778.50000000000023;2936;-0.02336271138756027;-4.8875428347132377E-06;-0.013965730555355549;-0.02336271138756027
24420;678.790771484375;2931.135009765625;692.83097667473839;2925.0459163466944;786;2936;-0.025378806701697079;0;-0.013965730555355549;-0.025378806701697079
24430;678.790771484375;2931.135009765625;694.67273308676045;2925.2158212187878;786;2936;-0.025738126800110207;0;-0.013965730555355549;-0.025738126800110207
24440;678.790771484375;2931.135009765625;696.85675135666179;2925.4504280258598;786;2936;-0.026415800282255254;0;-0.013965730555355549;-0.026415800282255254
24450;678.790771484375;2931.135009765625;699.04848394443479;2925.9559866090563;786;2936;-0.027749528233406009;0;-0.013965730555355549;-0.027749528233406009
24460;689.5919189453125;2934.291259765625;701.00849475010682;2926.3868754730993;786;2936;-0.027971512910131679;0;-0.013758412562310696;-0.027971512910131679
24470;689.5919189453125;2934.291259765625;703.12985247203324;2926.4414892878358;793.5;2936;-0.027206499951546882;0;-0.013758412562310696;-0.027206499951546882
24480;689.5919189453125;2934.291259765625;705.34662727773957;2926.6746543266463;793.5;2936;-0.027147771215234765;0;-0.013758412562310696;-0.027147771215234765
24490;689.5919189453125;2934.291259765625;707.54328418277385;2927.2936697158611;793.5;2936;-0.027335824213421574;0;-0.013758412562310696;-0.027335824213421574
24500;691.0789794921875;2933.91796875;709.95538714276211;2927.6946596358439;793.5;2936;-0.027976509507107998;0;-0.019829608500003815;-0.027976509507107998
24510;691.0789794921875;2933.91796875;712.63630749234721;2927.7871578126396;793.5;2936;-0.027512381952943976;0;-0.019829608500003815;-0.027512381952943976
24520;691.0789794921875;2933.91796875;715.08622616403079;2927.8011602497559;800.99999999999989;2936;-0.026848475152167661;0;-0.019829608500003815;-0.026848475152167661
24530;691.0789794921875;2933.91796875;717.36783673307752;2928.0577561248979;800.99999999999989;2936;-0.026569968107300342;0;-0.019829608500003815;-0.026569968107300342
24540;698.58013916015625;2935.866455078125;719.85686549574916;2928.4728621720747;800.99999999999989;2936;-0.025574600825869351;0;-0.024898312985897064;-0.025574600825869351
24550;698.58013916015625;2935.866455078125;722.41197541818792;2928.6530146180803;800.99999999999989;2936;-0.023964232082215636;0;-0.024898312985897064;-0.023964232082215636
24560;698.58013916015625;2935.866455078125;724.90849321299038;2928.9542568166357;800.99999999999989;2936;-0.023443307928190722;0;-0.024898312985897064;-0.023443307928190722
24570;698.58013916015625;2935.866455078125;727.55840995458618;2929.4833700495642;808.49999999999989;2936;-0.022908654981310995;0;-0.024898312985897064;-0.022908654981310995
24580;698.58013916015625;2935.866455078125;730.19111696320135;2929.8761018223659;808.49999999999989;2936;-0.022246782323134633;0;-0.024898312985897064;-0.022246782323134633
24590;713.996826171875;2936.076416015625;732.70231259449179;2929.9924640113782;808.49999999999989;2936;-0.021307457875614111;0;-0.021915961056947708;-0.021307457875614111
