Name;CameraNoise;
File;E:\hawino\Measurements\CameraNoise.csv;
Starttime of export;133204328342999000;Donnerstag, 9. Februar 2023;17:13:54.299
Endtime of export;133204328760099000;Donnerstag, 9. Februar 2023;17:14:36.009


Name;cam2x;Name;cam2y;Name;cam2theta;Name;cam4x;Name;cam4y;Name;cam4theta;Name;cam3x;Name;cam3y;Name;cam3theta;Name;cam2e;Name;cam3e;Name;cam4e
SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10
SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True
SymbolName;CameraNoise.cam2x;SymbolName;CameraNoise.cam2y;SymbolName;CameraNoise.cam2theta;SymbolName;CameraNoise.cam4x;SymbolName;CameraNoise.cam4y;SymbolName;CameraNoise.cam4theta;SymbolName;CameraNoise.cam3x;SymbolName;CameraNoise.cam3y;SymbolName;CameraNoise.cam3theta;SymbolName;CameraNoise.cam2e;SymbolName;CameraNoise.cam3e;SymbolName;CameraNoise.cam4e
NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1
Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851

6310;6617.033203125;6310;3414.194580078125;6310;-0.47751528024673462;6310;4792.8994140625;6310;2289.5693359375;6310;1.5497668981552124;6310;1885.101806640625;6310;873.0076904296875;6310;-2.7736985683441162;6310;1.5564037561416626;6310;1.3391976356506348;6310;1.0318268537521362
6320;6617.033203125;6320;3414.194580078125;6320;-0.47751528024673462;6320;4792.8994140625;6320;2289.5693359375;6320;1.5497668981552124;6320;1885.101806640625;6320;873.0076904296875;6320;-2.7736985683441162;6320;1.5564037561416626;6320;1.3391976356506348;6320;1.0318268537521362
6330;6617.033203125;6330;3414.194580078125;6330;-0.47751528024673462;6330;4792.8994140625;6330;2289.5693359375;6330;1.5497668981552124;6330;1885.101806640625;6330;873.0076904296875;6330;-2.7736985683441162;6330;1.5564037561416626;6330;1.3391976356506348;6330;1.0318268537521362
6340;6617.033203125;6340;3414.194580078125;6340;-0.47751528024673462;6340;4792.8994140625;6340;2289.5693359375;6340;1.5497668981552124;6340;1885.101806640625;6340;873.0076904296875;6340;-2.7736985683441162;6340;1.5564037561416626;6340;1.3391976356506348;6340;1.0318268537521362
6350;6617.033203125;6350;3414.194580078125;6350;-0.47751528024673462;6350;4792.8994140625;6350;2289.5693359375;6350;1.5497668981552124;6350;1885.101806640625;6350;873.0076904296875;6350;-2.7736985683441162;6350;1.5564037561416626;6350;1.3391976356506348;6350;1.0318268537521362
6360;6617.0302734375;6360;3414.21142578125;6360;-0.47742900252342224;6360;4792.943359375;6360;2289.54638671875;6360;1.5499660968780518;6360;1885.140625;6360;872.91827392578125;6360;-2.7725207805633545;6360;1.4589101076126099;6360;1.0416568517684937;6360;1.5282951593399048
6370;6617.0302734375;6370;3414.21142578125;6370;-0.47742900252342224;6370;4792.943359375;6370;2289.54638671875;6370;1.5499660968780518;6370;1885.140625;6370;872.91827392578125;6370;-2.7725207805633545;6370;1.4589101076126099;6370;1.0416568517684937;6370;1.5282951593399048
6380;6617.0302734375;6380;3414.21142578125;6380;-0.47742900252342224;6380;4792.943359375;6380;2289.54638671875;6380;1.5499660968780518;6380;1885.140625;6380;872.91827392578125;6380;-2.7725207805633545;6380;1.4589101076126099;6380;1.0416568517684937;6380;1.5282951593399048
6390;6617.0302734375;6390;3414.21142578125;6390;-0.47742900252342224;6390;4792.943359375;6390;2289.54638671875;6390;1.5499660968780518;6390;1885.140625;6390;872.91827392578125;6390;-2.7725207805633545;6390;1.4589101076126099;6390;1.0416568517684937;6390;1.5282951593399048
6400;6617.0302734375;6400;3414.21142578125;6400;-0.47742900252342224;6400;4792.943359375;6400;2289.54638671875;6400;1.5499660968780518;6400;1885.140625;6400;872.91827392578125;6400;-2.7725207805633545;6400;1.4589101076126099;6400;1.0416568517684937;6400;1.5282951593399048
6410;6617.0302734375;6410;3414.21142578125;6410;-0.47742900252342224;6410;4792.943359375;6410;2289.54638671875;6410;1.5499660968780518;6410;1885.140625;6410;872.91827392578125;6410;-2.7725207805633545;6410;1.4589101076126099;6410;1.0416568517684937;6410;1.5282951593399048
6420;6617.0380859375;6420;3414.19970703125;6420;-0.47733336687088013;6420;4792.86962890625;6420;2289.533447265625;6420;1.5495322942733765;6420;1885.109375;6420;872.98724365234375;6420;-2.7735157012939453;6420;1.5934509038925171;6420;1.2717938423156738;6420;1.5752989053726196
6430;6617.0380859375;6430;3414.19970703125;6430;-0.47733336687088013;6430;4792.86962890625;6430;2289.533447265625;6430;1.5495322942733765;6430;1885.109375;6430;872.98724365234375;6430;-2.7735157012939453;6430;1.5934509038925171;6430;1.2717938423156738;6430;1.5752989053726196
6440;6617.0380859375;6440;3414.19970703125;6440;-0.47733336687088013;6440;4792.86962890625;6440;2289.533447265625;6440;1.5495322942733765;6440;1885.109375;6440;872.98724365234375;6440;-2.7735157012939453;6440;1.5934509038925171;6440;1.2717938423156738;6440;1.5752989053726196
6450;6617.0380859375;6450;3414.19970703125;6450;-0.47733336687088013;6450;4792.86962890625;6450;2289.533447265625;6450;1.5495322942733765;6450;1885.109375;6450;872.98724365234375;6450;-2.7735157012939453;6450;1.5934509038925171;6450;1.2717938423156738;6450;1.5752989053726196
6460;6617.0380859375;6460;3414.19970703125;6460;-0.47733336687088013;6460;4792.86962890625;6460;2289.533447265625;6460;1.5495322942733765;6460;1885.109375;6460;872.98724365234375;6460;-2.7735157012939453;6460;1.5934509038925171;6460;1.2717938423156738;6460;1.5752989053726196
6470;6617.0185546875;6470;3414.19091796875;6470;-0.47732049226760864;6470;4792.8828125;6470;2289.55078125;6470;1.549612283706665;6470;1885.10546875;6470;872.927978515625;6470;-2.7742505073547363;6470;1.5560563802719116;6470;1.8481054306030273;6470;1.3863898515701294
6480;6617.0185546875;6480;3414.19091796875;6480;-0.47732049226760864;6480;4792.8828125;6480;2289.55078125;6480;1.549612283706665;6480;1885.10546875;6480;872.927978515625;6480;-2.7742505073547363;6480;1.5560563802719116;6480;1.8481054306030273;6480;1.3863898515701294
6490;6617.0185546875;6490;3414.19091796875;6490;-0.47732049226760864;6490;4792.8828125;6490;2289.55078125;6490;1.549612283706665;6490;1885.10546875;6490;872.927978515625;6490;-2.7742505073547363;6490;1.5560563802719116;6490;1.8481054306030273;6490;1.3863898515701294
6500;6617.0185546875;6500;3414.19091796875;6500;-0.47732049226760864;6500;4792.8828125;6500;2289.55078125;6500;1.549612283706665;6500;1885.10546875;6500;872.927978515625;6500;-2.7742505073547363;6500;1.5560563802719116;6500;1.8481054306030273;6500;1.3863898515701294
6510;6617.0185546875;6510;3414.19091796875;6510;-0.47732049226760864;6510;4792.8828125;6510;2289.55078125;6510;1.549612283706665;6510;1885.10546875;6510;872.927978515625;6510;-2.7742505073547363;6510;1.5560563802719116;6510;1.8481054306030273;6510;1.3863898515701294
6520;6617.015625;6520;3414.1806640625;6520;-0.47737222909927368;6520;4792.8994140625;6520;2289.57568359375;6520;1.5492650270462036;6520;1885.1455078125;6520;872.984375;6520;-2.7729027271270752;6520;1.5223132371902466;6520;1.7370994091033936;6520;1.4911869764328003
6530;6617.015625;6530;3414.1806640625;6530;-0.47737222909927368;6530;4792.8994140625;6530;2289.57568359375;6530;1.5492650270462036;6530;1885.1455078125;6530;872.984375;6530;-2.7729027271270752;6530;1.5223132371902466;6530;1.7370994091033936;6530;1.4911869764328003
6540;6617.015625;6540;3414.1806640625;6540;-0.47737222909927368;6540;4792.8994140625;6540;2289.57568359375;6540;1.5492650270462036;6540;1885.1455078125;6540;872.984375;6540;-2.7729027271270752;6540;1.5223132371902466;6540;1.7370994091033936;6540;1.4911869764328003
6550;6617.015625;6550;3414.1806640625;6550;-0.47737222909927368;6550;4792.8994140625;6550;2289.57568359375;6550;1.5492650270462036;6550;1885.1455078125;6550;872.984375;6550;-2.7729027271270752;6550;1.5223132371902466;6550;1.7370994091033936;6550;1.4911869764328003
6560;6617.015625;6560;3414.1806640625;6560;-0.47737222909927368;6560;4792.8994140625;6560;2289.57568359375;6560;1.5492650270462036;6560;1885.1455078125;6560;872.984375;6560;-2.7729027271270752;6560;1.5223132371902466;6560;1.7370994091033936;6560;1.4911869764328003
6570;6617.060546875;6570;3414.2177734375;6570;-0.47702601552009583;6570;4792.908203125;6570;2289.53466796875;6570;1.5492438077926636;6570;1885.097900390625;6570;872.9281005859375;6570;-2.7735104560852051;6570;1.5272419452667236;6570;1.4843628406524658;6570;1.3227123022079468
6580;6617.060546875;6580;3414.2177734375;6580;-0.47702601552009583;6580;4792.908203125;6580;2289.53466796875;6580;1.5492438077926636;6580;1885.097900390625;6580;872.9281005859375;6580;-2.7735104560852051;6580;1.5272419452667236;6580;1.4843628406524658;6580;1.3227123022079468
6590;6617.060546875;6590;3414.2177734375;6590;-0.47702601552009583;6590;4792.908203125;6590;2289.53466796875;6590;1.5492438077926636;6590;1885.097900390625;6590;872.9281005859375;6590;-2.7735104560852051;6590;1.5272419452667236;6590;1.4843628406524658;6590;1.3227123022079468
6600;6617.060546875;6600;3414.2177734375;6600;-0.47702601552009583;6600;4792.908203125;6600;2289.53466796875;6600;1.5492438077926636;6600;1885.097900390625;6600;872.9281005859375;6600;-2.7735104560852051;6600;1.5272419452667236;6600;1.4843628406524658;6600;1.3227123022079468
6610;6617.060546875;6610;3414.2177734375;6610;-0.47702601552009583;6610;4792.908203125;6610;2289.53466796875;6610;1.5492438077926636;6610;1885.097900390625;6610;872.9281005859375;6610;-2.7735104560852051;6610;1.5272419452667236;6610;1.4843628406524658;6610;1.3227123022079468
6620;6617.060546875;6620;3414.2177734375;6620;-0.47702601552009583;6620;4792.908203125;6620;2289.53466796875;6620;1.5492438077926636;6620;1885.097900390625;6620;872.9281005859375;6620;-2.7735104560852051;6620;1.5272419452667236;6620;1.4843628406524658;6620;1.3227123022079468
6630;6617.03662109375;6630;3414.20654296875;6630;-0.47726258635520935;6630;4792.8837890625;6630;2289.625244140625;6630;1.549379825592041;6630;1885.1326904296875;6630;873.0126953125;6630;-2.7734007835388184;6630;1.4224075078964233;6630;1.8607245683670044;6630;1.3514496088027954
6640;6617.03662109375;6640;3414.20654296875;6640;-0.47726258635520935;6640;4792.8837890625;6640;2289.625244140625;6640;1.549379825592041;6640;1885.1326904296875;6640;873.0126953125;6640;-2.7734007835388184;6640;1.4224075078964233;6640;1.8607245683670044;6640;1.3514496088027954
6650;6617.03662109375;6650;3414.20654296875;6650;-0.47726258635520935;6650;4792.8837890625;6650;2289.625244140625;6650;1.549379825592041;6650;1885.1326904296875;6650;873.0126953125;6650;-2.7734007835388184;6650;1.4224075078964233;6650;1.8607245683670044;6650;1.3514496088027954
6660;6617.03662109375;6660;3414.20654296875;6660;-0.47726258635520935;6660;4792.8837890625;6660;2289.625244140625;6660;1.549379825592041;6660;1885.1326904296875;6660;873.0126953125;6660;-2.7734007835388184;6660;1.4224075078964233;6660;1.8607245683670044;6660;1.3514496088027954
6670;6617.0302734375;6670;3414.196044921875;6670;-0.47743791341781616;6670;4792.921875;6670;2289.524658203125;6670;1.5498799085617065;6670;1885.12646484375;6670;872.97607421875;6670;-2.7731285095214844;6670;1.4999423027038574;6670;1.8230843544006348;6670;1.406700611114502
6680;6617.0302734375;6680;3414.196044921875;6680;-0.47743791341781616;6680;4792.921875;6680;2289.524658203125;6680;1.5498799085617065;6680;1885.12646484375;6680;872.97607421875;6680;-2.7731285095214844;6680;1.4999423027038574;6680;1.8230843544006348;6680;1.406700611114502
6690;6617.0302734375;6690;3414.196044921875;6690;-0.47743791341781616;6690;4792.921875;6690;2289.524658203125;6690;1.5498799085617065;6690;1885.12646484375;6690;872.97607421875;6690;-2.7731285095214844;6690;1.4999423027038574;6690;1.8230843544006348;6690;1.406700611114502
6700;6617.0302734375;6700;3414.196044921875;6700;-0.47743791341781616;6700;4792.921875;6700;2289.524658203125;6700;1.5498799085617065;6700;1885.12646484375;6700;872.97607421875;6700;-2.7731285095214844;6700;1.4999423027038574;6700;1.8230843544006348;6700;1.406700611114502
6710;6617.0302734375;6710;3414.196044921875;6710;-0.47743791341781616;6710;4792.921875;6710;2289.524658203125;6710;1.5498799085617065;6710;1885.12646484375;6710;872.97607421875;6710;-2.7731285095214844;6710;1.4999423027038574;6710;1.8230843544006348;6710;1.406700611114502
6720;6617.0498046875;6720;3414.19921875;6720;-0.47767522931098938;6720;4792.8642578125;6720;2289.54931640625;6720;1.5495010614395142;6720;1885.14697265625;6720;872.90960693359375;6720;-2.7732229232788086;6720;1.5686217546463013;6720;1.5563675165176392;6720;1.3051376342773438
6730;6617.0498046875;6730;3414.19921875;6730;-0.47767522931098938;6730;4792.8642578125;6730;2289.54931640625;6730;1.5495010614395142;6730;1885.14697265625;6730;872.90960693359375;6730;-2.7732229232788086;6730;1.5686217546463013;6730;1.5563675165176392;6730;1.3051376342773438
6740;6617.0498046875;6740;3414.19921875;6740;-0.47767522931098938;6740;4792.8642578125;6740;2289.54931640625;6740;1.5495010614395142;6740;1885.14697265625;6740;872.90960693359375;6740;-2.7732229232788086;6740;1.5686217546463013;6740;1.5563675165176392;6740;1.3051376342773438
6750;6617.0498046875;6750;3414.19921875;6750;-0.47767522931098938;6750;4792.8642578125;6750;2289.54931640625;6750;1.5495010614395142;6750;1885.14697265625;6750;872.90960693359375;6750;-2.7732229232788086;6750;1.5686217546463013;6750;1.5563675165176392;6750;1.3051376342773438
6760;6617.0498046875;6760;3414.19921875;6760;-0.47767522931098938;6760;4792.8642578125;6760;2289.54931640625;6760;1.5495010614395142;6760;1885.14697265625;6760;872.90960693359375;6760;-2.7732229232788086;6760;1.5686217546463013;6760;1.5563675165176392;6760;1.3051376342773438
6770;6617.041015625;6770;3414.18798828125;6770;-0.47739571332931519;6770;4792.8310546875;6770;2289.469970703125;6770;1.5494979619979858;6770;1885.160888671875;6770;872.96136474609375;6770;-2.7728815078735352;6770;1.5362943410873413;6770;1.8470978736877441;6770;1.6423854827880859
6780;6617.041015625;6780;3414.18798828125;6780;-0.47739571332931519;6780;4792.8310546875;6780;2289.469970703125;6780;1.5494979619979858;6780;1885.160888671875;6780;872.96136474609375;6780;-2.7728815078735352;6780;1.5362943410873413;6780;1.8470978736877441;6780;1.6423854827880859
6790;6617.041015625;6790;3414.18798828125;6790;-0.47739571332931519;6790;4792.8310546875;6790;2289.469970703125;6790;1.5494979619979858;6790;1885.160888671875;6790;872.96136474609375;6790;-2.7728815078735352;6790;1.5362943410873413;6790;1.8470978736877441;6790;1.6423854827880859
6800;6617.041015625;6800;3414.18798828125;6800;-0.47739571332931519;6800;4792.8310546875;6800;2289.469970703125;6800;1.5494979619979858;6800;1885.160888671875;6800;872.96136474609375;6800;-2.7728815078735352;6800;1.5362943410873413;6800;1.8470978736877441;6800;1.6423854827880859
6810;6617.041015625;6810;3414.18798828125;6810;-0.47739571332931519;6810;4792.8310546875;6810;2289.469970703125;6810;1.5494979619979858;6810;1885.160888671875;6810;872.96136474609375;6810;-2.7728815078735352;6810;1.5362943410873413;6810;1.8470978736877441;6810;1.6423854827880859
6820;6617.041015625;6820;3414.18798828125;6820;-0.47739571332931519;6820;4792.8310546875;6820;2289.469970703125;6820;1.5494979619979858;6820;1885.160888671875;6820;872.96136474609375;6820;-2.7728815078735352;6820;1.5362943410873413;6820;1.8470978736877441;6820;1.6423854827880859
6830;6617.025390625;6830;3414.1796875;6830;-0.47740301489830017;6830;4792.8515625;6830;2289.64013671875;6830;1.5495245456695557;6830;1885.1378173828125;6830;872.92919921875;6830;-2.7740418910980225;6830;1.5856598615646362;6830;1.9831116199493408;6830;1.2721754312515259
6840;6617.025390625;6840;3414.1796875;6840;-0.47740301489830017;6840;4792.8515625;6840;2289.64013671875;6840;1.5495245456695557;6840;1885.1378173828125;6840;872.92919921875;6840;-2.7740418910980225;6840;1.5856598615646362;6840;1.9831116199493408;6840;1.2721754312515259
6850;6617.025390625;6850;3414.1796875;6850;-0.47740301489830017;6850;4792.8515625;6850;2289.64013671875;6850;1.5495245456695557;6850;1885.1378173828125;6850;872.92919921875;6850;-2.7740418910980225;6850;1.5856598615646362;6850;1.9831116199493408;6850;1.2721754312515259
6860;6617.025390625;6860;3414.1796875;6860;-0.47740301489830017;6860;4792.8515625;6860;2289.64013671875;6860;1.5495245456695557;6860;1885.1378173828125;6860;872.92919921875;6860;-2.7740418910980225;6860;1.5856598615646362;6860;1.9831116199493408;6860;1.2721754312515259
6870;6617.025390625;6870;3414.1796875;6870;-0.47740301489830017;6870;4792.8515625;6870;2289.64013671875;6870;1.5495245456695557;6870;1885.1378173828125;6870;872.92919921875;6870;-2.7740418910980225;6870;1.5856598615646362;6870;1.9831116199493408;6870;1.2721754312515259
6880;6617.0009765625;6880;3414.177001953125;6880;-0.47806006669998169;6880;4792.87109375;6880;2289.593994140625;6880;1.549115777015686;6880;1885.087646484375;6880;872.92510986328125;6880;-2.7731451988220215;6880;1.7154669761657715;6880;1.3050726652145386;6880;1.1569477319717407
6890;6617.0009765625;6890;3414.177001953125;6890;-0.47806006669998169;6890;4792.87109375;6890;2289.593994140625;6890;1.549115777015686;6890;1885.087646484375;6890;872.92510986328125;6890;-2.7731451988220215;6890;1.7154669761657715;6890;1.3050726652145386;6890;1.1569477319717407
6900;6617.0009765625;6900;3414.177001953125;6900;-0.47806006669998169;6900;4792.87109375;6900;2289.593994140625;6900;1.549115777015686;6900;1885.087646484375;6900;872.92510986328125;6900;-2.7731451988220215;6900;1.7154669761657715;6900;1.3050726652145386;6900;1.1569477319717407
6910;6617.0009765625;6910;3414.177001953125;6910;-0.47806006669998169;6910;4792.87109375;6910;2289.593994140625;6910;1.549115777015686;6910;1885.087646484375;6910;872.92510986328125;6910;-2.7731451988220215;6910;1.7154669761657715;6910;1.3050726652145386;6910;1.1569477319717407
6920;6617.0009765625;6920;3414.177001953125;6920;-0.47806006669998169;6920;4792.87109375;6920;2289.593994140625;6920;1.549115777015686;6920;1885.087646484375;6920;872.92510986328125;6920;-2.7731451988220215;6920;1.7154669761657715;6920;1.3050726652145386;6920;1.1569477319717407
6930;6617.0009765625;6930;3414.20654296875;6930;-0.47723537683486938;6930;4792.87939453125;6930;2289.5087890625;6930;1.5493437051773071;6930;1885.111328125;6930;872.94659423828125;6930;-2.7732143402099609;6930;1.4381774663925171;6930;1.4333020448684692;6930;1.1274698972702026
6940;6617.0009765625;6940;3414.20654296875;6940;-0.47723537683486938;6940;4792.87939453125;6940;2289.5087890625;6940;1.5493437051773071;6940;1885.111328125;6940;872.94659423828125;6940;-2.7732143402099609;6940;1.4381774663925171;6940;1.4333020448684692;6940;1.1274698972702026
6950;6617.0009765625;6950;3414.20654296875;6950;-0.47723537683486938;6950;4792.87939453125;6950;2289.5087890625;6950;1.5493437051773071;6950;1885.111328125;6950;872.94659423828125;6950;-2.7732143402099609;6950;1.4381774663925171;6950;1.4333020448684692;6950;1.1274698972702026
6960;6617.0009765625;6960;3414.20654296875;6960;-0.47723537683486938;6960;4792.87939453125;6960;2289.5087890625;6960;1.5493437051773071;6960;1885.111328125;6960;872.94659423828125;6960;-2.7732143402099609;6960;1.4381774663925171;6960;1.4333020448684692;6960;1.1274698972702026
6970;6617.02587890625;6970;3414.19873046875;6970;-0.47745543718338013;6970;4792.89404296875;6970;2289.505615234375;6970;1.5484870672225952;6970;1885.0953369140625;6970;873.00689697265625;6970;-2.7739744186401367;6970;1.5975358486175537;6970;1.6328850984573364;6970;1.7557625770568848
6980;6617.02587890625;6980;3414.19873046875;6980;-0.47745543718338013;6980;4792.89404296875;6980;2289.505615234375;6980;1.5484870672225952;6980;1885.0953369140625;6980;873.00689697265625;6980;-2.7739744186401367;6980;1.5975358486175537;6980;1.6328850984573364;6980;1.7557625770568848
6990;6617.02587890625;6990;3414.19873046875;6990;-0.47745543718338013;6990;4792.89404296875;6990;2289.505615234375;6990;1.5484870672225952;6990;1885.0953369140625;6990;873.00689697265625;6990;-2.7739744186401367;6990;1.5975358486175537;6990;1.6328850984573364;6990;1.7557625770568848
