Name;Measurements;
File;E:\hawino\Measurements\WallCrash.csv;
Starttime of export;133262943588028000;Dienstag, 18. April 2023;14:25:58.802
Endtime of export;133262943676393450;Dienstag, 18. April 2023;14:26:07.639


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;xKalman, yKalman X;xKalman, yKalman Y;xRef;xCam;xKalman;yObs;yRef;yCam;yKalman;thetaObs;thetaCam;thetaKalman;thetaRef;vX;vXRef;vXContr;vY;vYRef;vYContr;vTheta;vThetaRef;vThetaContr;newCamDataArrived;bumper;accuracyTheta;accuracyXY;arcLengthSlow;Name;FeedForwardLinearization;Name;kObsDelayedCycles;maxAcc;maxRadius;maxRotAcc;maxRotVel;maxSlowVel;maxVel;samplingTime;sObsDelayedCycles;thetaDZ;vrot_max;vtrans_max;i1;i2;i3
1786;3006.861572265625;1515.7220458984375;3002.5651082109193;1518.7298361553872;3005.7976573642786;1526.0117072972787;3005.57184829353;1516.9480724662196;3005.7976573642786;3006.861572265625;3005.57184829353;1518.7298361553872;1526.0117072972787;1515.7220458984375;1516.9480724662196;0.33514433548189893;0.35057124495506287;0.34679685681490591;0.32280486822128296;-10.784658913471649;-34.000771866504785;-33.549153725007365;17.235364786682695;28.919573479715019;47.046843141833143;0.013497212882089485;0;-0.047983977187245896;0;0;0.01;2;0.2; ; ;1786;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-650;398;-215
1788;3002.897216796875;1513.3861083984375;3002.5547173762352;1518.5731730497112;3005.7976573642786;1526.0117072972787;3002.8532648476325;1513.454612321375;3005.7976573642786;3002.897216796875;3002.8532648476325;1518.5731730497112;1526.0117072972787;1513.3861083984375;1513.454612321375;0.335724951760967;0.35049572587013245;0.34661626625235037;0.32280486822128296;-10.785124168317459;-34.000771866504785;-28.111986833212633;17.235073654728602;28.919573479715019;54.033763431522495;0.013497212882089485;0;-0.04762279606213482;1;0;0.01;2;0.2; ; ;1788;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-566;238;-210
1790;3002.897216796875;1513.3861083984375;3002.4947164035634;1518.6407442538512;3005.7976573642786;1526.0117072972787;3002.7925315089196;1513.5215260413381;3005.7976573642786;3002.897216796875;3002.7925315089196;1518.6407442538512;1526.0117072972787;1513.3861083984375;1513.5215260413381;0.33563605632439875;0.35049572587013245;0.34652737081578211;0.32280486822128296;-30.000486336000954;-34.000771866504785;-27.990520155786818;33.785602070033775;28.919573479715019;53.899935991596159;-0.044447718284122258;0;-0.0474450051889983;0;0;0.01;2;0.2; ; ;1790;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-566;238;-185
1792;3002.897216796875;1513.3861083984375;3002.4347214379;1518.7083207915368;3004.3356374696905;1527.6886927115077;3002.7318041187709;1513.5884451599536;3004.3356374696905;3002.897216796875;3002.7318041187709;1518.7083207915368;1527.6886927115077;1513.3861083984375;1513.5884451599536;0.33554716088783049;0.35049572587013245;0.34643847537921385;0.32280486822128296;-29.997482831621269;-31.90325547428078;-27.869065375489392;33.788268842866714;47.531783979026955;53.766097754365184;-0.044447718284122258;0;-0.047267214315861783;0;0;0.01;2;0.2; ; ;1792;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-566;238;-176
1794;3002.897216796875;1513.3861083984375;3002.3747324797196;1518.7759026622343;3004.3356374696905;1527.6886927115077;3002.6710826776666;1513.6553696766925;3004.3356374696905;3002.897216796875;3002.6710826776666;1518.7759026622343;1527.6886927115077;1513.3861083984375;1513.6553696766925;0.33545826545126223;0.35049572587013245;0.34634957994264559;0.32280486822128296;-29.994479090189522;-31.90325547428078;-28.574145890233051;33.790935348691285;47.531783979026955;75.598430048657178;-0.044447718284122258;0;-0.047089423442725264;0;0;0.01;2;0.2; ; ;1794;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-566;238;-214
1796;3002.897216796875;1513.3861083984375;3002.3181147059672;1518.8473912594311;3004.3356374696905;1527.6886927115077;3002.6136896725006;1513.7262374041277;3004.3356374696905;3002.897216796875;3002.6136896725006;1518.8473912594311;1527.6886927115077;1513.3861083984375;1513.7262374041277;0.33538845228118247;0.35049572587013245;0.34627976677256583;0.32280486822128296;-28.308886876074254;-31.90325547428078;-28.459359879901097;35.7442985984359;47.531783979026955;75.456694593786892;-0.034906585039886584;0;-0.046949797102565749;0;0;0.01;2;0.2; ; ;1796;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-566;238;-276
1798;3002.897216796875;1513.3861083984375;3002.2581364743669;1518.9149826500413;3004.3356374696905;1527.6886927115077;3002.5529788536578;1513.7931715570389;3004.3356374696905;3002.897216796875;3002.5529788536578;1518.9149826500413;1527.6886927115077;1513.3861083984375;1513.7931715570389;0.33529955684461421;0.35049572587013245;0.34619087133599757;0.32280486822128296;-29.989115800188713;-31.90325547428078;-28.337938242215426;33.795695305084664;47.531783979026955;75.3228262879644;-0.044447718284122258;0;-0.04677200622942923;0;0;0.01;2;0.2; ; ;1798;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-384;444;-334
1800;3002.897216796875;1513.3861083984375;3002.1752131176804;1519.0044570872904;3004.3356374696905;1527.6886927115077;3002.469085940168;1513.8817375610777;3004.3356374696905;3002.897216796875;3002.469085940168;1519.0044570872904;1527.6886927115077;1513.3861083984375;1513.8817375610777;0.33531491574203176;0.35049572587013245;0.34620623023341512;0.32280486822128296;-41.461678343175834;-31.90325547428078;-28.1701524152359;44.737218624552796;47.531783979026955;75.145694279886925;0.0076794487087750544;0;-0.046802724024264331;0;0;0.01;2;0.2; ; ;1800;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-384;444;-390
1802;3002.897216796875;1513.3861083984375;3002.09573621359;1519.0979263066872;3004.3356374696905;1527.6886927115077;3002.3885957672978;1513.9743356459917;3004.3356374696905;3002.897216796875;3002.3885957672978;1519.0979263066872;1527.6886927115077;1513.3861083984375;1513.9743356459917;0.33534982232707167;0.35049572587013245;0.34624113681845503;0.32280486822128296;-39.738452045099081;-31.90325547428078;-28.009172069495474;46.734609698482046;47.531783979026955;74.9604981100589;0.0174532925199433;0;-0.046872537194344144;0;0;0.01;2;0.2; ; ;1802;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-384;444;-481
1804;3002.897216796875;1513.3861083984375;3002.0197037341813;1519.1953889278791;3004.3356374696905;1527.6886927115077;3002.3115063222858;1514.0709644094236;3004.3356374696905;3002.897216796875;3002.3115063222858;1519.1953889278791;1527.6886927115077;1513.3861083984375;1514.0709644094236;0.33540427659973387;0.35049572587013245;0.34629559109111724;0.32280486822128296;-38.016239704358966;-31.90325547428078;-27.85499317947146;48.7313105959373;47.531783979026955;74.767240583195075;0.027227136331111543;0;-0.046981445739668559;0;0;0.01;2;0.2; ; ;1804;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-384;444;-545
1806;3002.897216796875;1513.3861083984375;3001.95056088705;1519.3008401363422;3004.3356374696905;1527.6886927115077;3002.2412190964324;1514.1756563219938;3004.3356374696905;3002.897216796875;3002.2412190964324;1519.3008401363422;1527.6886927115077;1513.3861083984375;1514.1756563219938;0.3354978262476408;0.35049572587013245;0.34638914073902416;0.32280486822128296;-34.571423565728452;-31.90325547428078;-27.714418727764535;52.725604231551827;47.531783979026955;74.557856758054754;0.046774823953448036;0;-0.0471685450354824;0;0;0.01;2;0.2; ; ;1806;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-384;444;-613
1808;3002.897216796875;1513.3861083984375;3001.8847731974242;1519.4101864032027;3004.3356374696905;1527.6886927115077;3002.1742444076235;1514.2842796032994;3004.3356374696905;3002.897216796875;3002.1742444076235;1519.4101864032027;1527.6886927115077;1513.3861083984375;1514.2842796032994;0.33561045816203616;0.35049572587013245;0.34650177265341953;0.32280486822128296;-32.893844812944977;-31.90325547428078;-27.580469350146853;54.673133430292864;47.531783979026955;74.340610195443446;0.056315957197683696;0;-0.047393808864273135;0;0;0.01;2;0.2; ; ;1808;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-477;884;-703
1810;3002.897216796875;1513.3861083984375;3001.8614711843425;1519.4968177580977;3004.3356374696905;1527.6886927115077;3002.1500002659013;1514.3706520355727;3004.3356374696905;3002.897216796875;3002.1500002659013;1519.4968177580977;1527.6886927115077;1513.3861083984375;1514.3706520355727;0.33576218545167619;0.35049572587013245;0.34665349994305955;0.32280486822128296;-11.651006540938498;-31.90325547428078;-27.531981066702468;43.315677447530732;47.531783979026955;74.167865330896916;0.075863644820020226;0;-0.047697263443553184;0;0;0.01;2;0.2; ; ;1810;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-477;884;-745
1812;3002.897216796875;1513.3861083984375;3001.8381560271882;1519.5834455764443;3004.3356374696905;1527.6886927115077;3002.1257430194032;1514.4570207883537;3004.3356374696905;3002.897216796875;3002.1257430194032;1519.5834455764443;1527.6886927115077;1513.3861083984375;1514.4570207883537;0.33591391274131621;0.35049572587013245;0.34680522723269958;0.32280486822128296;-11.657578577141415;-31.90325547428078;-27.483466573706249;43.31390917330468;47.531783979026955;73.995127825334862;0.075863644820020226;0;-0.048000718022833233;0;0;0.01;2;0.2; ; ;1812;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-477;884;-744
1814;3002.897216796875;1513.3861083984375;3001.8148277264982;1519.6700698562481;3004.3356374696905;1527.6886927115077;3002.1014726686876;1514.5433858596543;3004.3356374696905;3002.897216796875;3002.1014726686876;1519.6700698562481;1527.6886927115077;1513.3861083984375;1514.5433858596543;0.33606564003095624;0.35049572587013245;0.3469569545223396;0.32280486822128296;-11.664150344973228;-31.90325547428078;-27.434925872275056;43.312139901941748;47.531783979026955;73.8223976827336;0.075863644820020226;0;-0.048304172602113282;0;0;0.01;2;0.2; ; ;1814;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-477;884;-692
1816;3002.897216796875;1513.3861083984375;3001.7845966309942;1519.7486933094936;3004.3356374696905;1527.6886927115077;3002.0703870703569;1514.6216753999011;3004.3356374696905;3002.897216796875;3002.0703870703569;1519.7486933094936;1527.6886927115077;1513.3861083984375;1514.6216753999011;0.3361782719453516;0.35049572587013245;0.34706958643673497;0.32280486822128296;-15.11554775193915;-31.90325547428078;-27.372754675613617;39.311726622713486;47.531783979026955;73.665818602240165;0.056315957197683716;0;-0.048529436430904016;0;0;0.01;2;0.2; ; ;1816;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-477;884;-629
1818;3002.897216796875;1513.3861083984375;3001.7543566801719;1519.8273133572541;3004.3356374696905;1527.6886927115077;3002.0392926543227;1514.6999614384206;3004.3356374696905;3002.897216796875;3002.0392926543227;1519.8273133572541;1527.6886927115077;1513.3861083984375;1514.6999614384206;0.33629090385974697;0.35049572587013245;0.34718221835113033;0.32280486822128296;-15.119975411079963;-31.90325547428078;-27.310565843545231;39.310023880283389;47.531783979026955;73.509246525201092;0.056315957197683716;0;-0.04875470025969475;0;0;0.01;2;0.2; ; ;1818;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-435;742;-585
1820;3002.897216796875;1513.3861083984375;3001.7247681019803;1519.9343823252891;3004.3356374696905;1527.6886927115077;3002.0085397322741;1514.8067018040792;3004.3356374696905;3002.897216796875;3002.0085397322741;1519.9343823252891;1527.6886927115077;1513.3861083984375;1514.8067018040792;0.33624063837728951;0.35049572587013245;0.34713195286867288;0.32280486822128296;-14.794289095831921;-31.90325547428078;-27.249059999448075;53.534484017494322;47.531783979026955;73.295765793883788;-0.025132741228718336;0;-0.048654169294779837;0;0;0.01;2;0.2; ; ;1820;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-435;742;-599
1822;3002.897216796875;1513.3861083984375;3001.6951849056995;1520.041452780473;3004.3356374696905;1527.6886927115077;3001.9777921756204;1514.9134437154137;3004.3356374696905;3002.897216796875;3001.9777921756204;1520.041452780473;1527.6886927115077;1513.3861083984375;1514.9134437154137;0.33619037289483206;0.35049572587013245;0.34708168738621542;0.32280486822128296;-14.79159814047604;-31.90325547428078;-27.187564886140574;53.535227591942409;47.531783979026955;73.082281971214911;-0.025132741228718336;0;-0.048553638329864923;0;0;0.01;2;0.2; ; ;1822;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-435;742;-656
1824;3002.897216796875;1513.3861083984375;3001.6724957456413;1520.1565228678605;3004.3356374696905;1527.6886927115077;3001.9538511215183;1515.0282598681274;3004.3356374696905;3002.897216796875;3001.9538511215183;1520.1565228678605;1527.6886927115077;1513.3861083984375;1515.0282598681274;0.33617920278761931;0.35049572587013245;0.34707051727900268;0.32280486822128296;-11.344580029081776;-31.90325547428078;-27.139682777936326;57.535043693790456;47.531783979026955;72.852649665787453;-0.0055850536063818228;0;-0.048531298115439436;0;0;0.01;2;0.2; ; ;1824;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-435;742;-709
1826;3002.897216796875;1513.3861083984375;3001.6532522427183;1520.2755922428703;3004.3356374696905;1527.6886927115077;3001.9333119635517;1515.14711259826;3004.3356374696905;3002.897216796875;3001.9333119635517;1520.2755922428703;1527.6886927115077;1513.3861083984375;1515.14711259826;0.33618758036802887;0.35049572587013245;0.34707889485941223;0.32280486822128296;-9.6217514615069284;-31.90325547428078;-27.098604462003134;59.534687504831489;47.531783979026955;72.614944205522193;0.0041887902047864113;0;-0.048548053276258551;0;0;0.01;2;0.2; ; ;1826;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-435;742;-763
1828;3002.32080078125;1514.064697265625;3001.6607910618509;1520.1793547980255;3004.3356374696905;1527.6886927115077;3002.2831101753141;1514.3064660844154;3004.3356374696905;3002.32080078125;3002.2831101753141;1520.1793547980255;1527.6886927115077;1514.064697265625;1514.3064660844154;0.33665587478935027;0.3484116792678833;0.34697630437269483;0.32280486822128296;-7.900081074716093;-31.90325547428078;-27.798200885527915;61.534138417881579;47.531783979026955;74.2962372332114;0.013962634015954645;0;-0.048342872302823747;1;0;0.01;2;0.2; ; ;1828;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-390;733;-782
1830;3002.32080078125;1514.064697265625;3001.6424815304249;1520.284382877715;3004.3356374696905;1527.6886927115077;3002.2637177033062;1514.4112996119422;3004.3356374696905;3002.32080078125;3002.2637177033062;1520.284382877715;1527.6886927115077;1514.064697265625;1514.4112996119422;0.33691278725524382;0.3484116792678833;0.34723321683858838;0.32280486822128296;-9.1547657130030533;-31.90325547428078;-27.759415941512128;52.514039844665334;47.531783979026955;74.086570178157785;0.12845623294678266;0;-0.048856697234610835;0;0;0.01;2;0.2; ; ;1830;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-390;733;-747
1832;3002.32080078125;1514.064697265625;3001.6241450165803;1520.3894062499912;3004.3356374696905;1527.6886927115077;3002.2442982988987;1514.5161281538415;3004.3356374696905;3002.32080078125;3002.2442982988987;1520.3894062499912;1527.6886927115077;1514.064697265625;1514.5161281538415;0.33716969972113736;0.3484116792678833;0.34749012930448192;0.32280486822128296;-9.1682569221995163;-31.90325547428078;-27.720577132697183;52.511686138188473;47.531783979026955;73.876913094359338;0.12845623294678266;0;-0.049370522166397923;0;0;0.01;2;0.2; ; ;1832;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-390;733;-696
1834;3002.32080078125;1514.064697265625;3001.6057815215277;1520.4944249079226;3004.3356374696905;1527.6886927115077;3002.2248519633731;1514.6209517031941;3004.3356374696905;3002.32080078125;3002.2248519633731;1520.4944249079226;1527.6886927115077;1514.064697265625;1514.6209517031941;0.33742661218703091;0.3484116792678833;0.34774704177037546;0.32280486822128296;-9.1817475262542168;-31.90325547428078;-27.681684461646039;52.5093289657295;47.531783979026955;73.66726599565402;0.12845623294678266;0;-0.049884347098185011;0;0;0.01;2;0.2; ; ;1834;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-390;733;-619
1836;3002.32080078125;1514.064697265625;3001.580594175141;1520.5915275066652;3004.3356374696905;1527.6886927115077;3002.1986638355997;1514.7177891911019;3004.3356374696905;3002.32080078125;3002.1986638355997;1520.5915275066652;1527.6886927115077;1514.064697265625;1514.7177891911019;0.33764489469881365;0.3484116792678833;0.34796532428215821;0.32280486822128296;-12.593673193420841;-31.90325547428078;-27.629308206099306;48.551299371334217;47.531783979026955;73.473591019838409;0.10914125589137873;0;-0.050320912121750494;0;0;0.01;2;0.2; ; ;1836;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-390;733;-536
1838;3002.32080078125;1514.064697265625;3001.555385633555;1520.6886246051374;3004.3356374696905;1527.6886927115077;3002.17245457052;1514.8146209602926;3004.3356374696905;3002.32080078125;3002.17245457052;1520.6886246051374;1527.6886927115077;1514.064697265625;1514.8146209602926;0.33786317721059639;0.3484116792678833;0.34818360679394095;0.32280486822128296;-12.604270792886794;-31.90325547428078;-27.576889675940077;48.548549236070748;47.531783979026955;73.2799274814571;0.10914125589137873;0;-0.050757477145315977;0;0;0.01;2;0.2; ; ;1838;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-480;1049;-475
1840;3002.32080078125;1514.064697265625;3001.521287753269;1520.7725443815605;3004.3356374696905;1527.6886927115077;3002.1374924333536;1514.898184369029;3004.3356374696905;3002.32080078125;3002.1374924333536;1520.7725443815605;1527.6886927115077;1514.064697265625;1514.898184369029;0.33808099430124527;0.3484116792678833;0.34840142388458983;0.32280486822128296;-17.048940143039705;-31.90325547428078;-27.506965401607015;41.95988821149863;47.531783979026955;73.112800663984331;0.10890854532444616;0;-0.051193111326613749;0;0;0.01;2;0.2; ; ;1840;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-480;1049;-499
1842;3002.32080078125;1514.064697265625;3001.4906083548653;1520.8604623063218;3003.0146604649149;1530.2225574744914;3002.1059073341416;1514.9857809927569;3003.0146604649149;3002.32080078125;3002.1059073341416;1520.8604623063218;1530.2225574744914;1514.064697265625;1514.9857809927569;0.33831835907951652;0.3484116792678833;0.34863878866286108;0.32280486822128296;-15.339699201802455;-26.595692532346348;-27.443795203183111;43.958962380671828;64.675759736298829;72.937607416528522;0.11868238913561441;0;-0.051667840883156235;0;0;0.01;2;0.2; ; ;1842;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-480;1049;-556
1844;3002.32080078125;1514.064697265625;3001.466779707418;1520.9563857325641;3003.0146604649149;1530.2225574744914;3002.0810900023002;1515.0814533930693;3003.0146604649149;3002.32080078125;3002.0810900023002;1520.9563857325641;1530.2225574744914;1514.064697265625;1515.0814533930693;0.33859481923303242;0.3484116792678833;0.348915248816377;0.32280486822128296;-11.914323723731144;-26.595692532346348;-24.728551607117097;47.961713121145536;64.675759736298829;94.957967899143028;0.13823007675795088;0;-0.052220761190188036;0;0;0.01;2;0.2; ; ;1844;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-480;1049;-632
1846;3002.32080078125;1514.064697265625;3001.4429245418764;1521.0523025674693;3003.0146604649149;1530.2225574744914;3002.0562462218013;1515.1771189287222;3003.0146604649149;3002.32080078125;3002.0562462218013;1521.0523025674693;1530.2225574744914;1514.064697265625;1515.1771189287222;0.33887127938654832;0.3484116792678833;0.34919170896989288;0.32280486822128296;-11.92758277082743;-26.595692532346348;-24.678864046119216;47.958417452559743;64.675759736298829;94.766636827837289;0.13823007675795088;0;-0.052773681497219838;0;0;0.01;2;0.2; ; ;1846;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-480;1049;-681
