t;xObs;xRef;xCam;xKalman
17010;2879.6678048996241;2879.3054940410548;2901.852294921875;2878.7005354053631
17012;2878.7577911193794;2879.3054940410548;2901.852294921875;2877.7917638969275
17014;2877.847764529884;2879.3054940410548;2901.852294921875;2876.8829790814243
17016;2876.9363137433888;2879.3054940410548;2901.852294921875;2875.9728063042062
17018;2878.1694887597814;2879.3054940410548;2937.576171875;2935.7499985155987
17020;2877.3001925801032;2879.3054940410548;2937.576171875;2934.881054934895
17022;2876.4252418004521;2879.3054940410548;2937.576171875;2934.006487458561
17024;2875.54315510091;2879.3054940410548;2937.576171875;2933.1248227214492
17026;2874.6651491430448;2879.3054940410548;2937.576171875;2932.2472146006526
17028;2873.789868140278;2879.3054940410548;2937.576171875;2931.3723150833393
17030;2872.7786756436362;2879.3054940410548;2937.576171875;2930.3614422542637
17032;2871.7687873184614;2879.3054940410548;2937.576171875;2929.3518652617813
17034;2870.7574289476725;2879.3054940410548;2937.576171875;2928.3408252923732
17036;2869.7445587991097;2879.3054940410548;2937.576171875;2927.3282807696419
17038;2868.7273440076115;2879.3054940410548;2937.576171875;2926.3114143516414
17040;2867.6748219942192;2879.3054940410548;2937.576171875;2925.25926688002
17042;2866.622200586532;2879.3054940410548;2937.576171875;2924.207019341135
17044;2865.5708818038056;2854.6558805932427;2937.576171875;2923.1560660728319
17046;2864.5223465728113;2854.6558805932427;2937.576171875;2922.1078799794868
17048;2863.4765771403149;2854.6558805932427;2937.576171875;2921.0624435619393
17050;2862.5367191588684;2854.6558805932427;2937.576171875;2920.1229452382054
17052;2861.5982504837148;2854.6558805932427;2937.576171875;2919.1848280196
17054;2860.6582904692482;2854.6558805932427;2937.576171875;2918.2452270205908
17056;2859.7182772507635;2854.6558805932427;2937.576171875;2917.3055724821807
17058;2858.9494522425771;2854.6558805932427;2865.57470703125;2863.6900468566168
17060;2857.9078810836545;2854.6558805932427;2865.57470703125;2862.6595568917669
17062;2856.867692338119;2854.6558805932427;2865.57470703125;2861.6302369347432
17064;2855.8317488728767;2854.6558805932427;2865.57470703125;2860.6045502827128
17066;2854.80007028075;2854.6558805932427;2865.57470703125;2859.5825189693187
17068;2853.7683690061572;2854.6558805932427;2865.57470703125;2858.5604608177091
17070;2852.6628798157039;2854.6558805932427;2865.57470703125;2857.4605539226595
17072;2851.5544352739953;2854.6558805932427;2865.57470703125;2856.3580591462437
17074;2850.4401064299532;2854.6558805932427;2865.57470703125;2855.2504506925811
17076;2849.3271095885707;2854.6558805932427;2865.57470703125;2854.1439335909922
17078;2848.2125303929975;2854.6558805932427;2865.57470703125;2853.0359992659833
17080;2847.154970260543;2854.6558805932427;2865.57470703125;2851.9857404580107
17082;2846.0986998290296;2854.6558805932427;2865.57470703125;2850.9365358479185
17084;2845.0408485545445;2854.6558805932427;2865.57470703125;2849.8859106902805
17086;2843.9872604053153;2854.6558805932427;2865.57470703125;2848.8389087951446
17088;2842.9335493824924;2854.6558805932427;2865.57470703125;2847.7917485832777
17090;2841.9564402287547;2854.6558805932427;2865.57470703125;2846.8243482120938
17092;2840.977769299478;2854.6558805932427;2865.57470703125;2845.8555761383286
17094;2839.9990222133852;2830.1488257346173;2865.57470703125;2844.8867150955343
17096;2839.0231889715551;2830.1488257346173;2865.57470703125;2843.920350934588
17098;2838.3956374477089;2830.1488257346173;2849.67529296875;2847.7424773339003
17100;2837.3688321956342;2830.1488257346173;2849.67529296875;2846.7240226536424
17102;2836.3434657116982;2830.1488257346173;2849.67529296875;2845.7068394829857
17104;2835.3136427281893;2830.1488257346173;2849.67529296875;2844.685699717822
17106;2834.28823592794;2830.1488257346173;2849.67529296875;2843.6684702887892
17108;2833.2583699951115;2830.1488257346173;2849.67529296875;2842.6472816077603
17110;2832.1932127341906;2830.1488257346173;2849.67529296875;2841.5912472226373
17112;2831.1205678131214;2830.1488257346173;2849.67529296875;2840.5285578122712
17114;2830.0463828643665;2830.1488257346173;2849.67529296875;2839.4644830569082
17116;2828.9721121548669;2830.1488257346173;2849.67529296875;2838.4003119475788
17118;2827.8992197718726;2830.1488257346173;2849.67529296875;2837.337344012185
17120;2826.9388581436674;2830.1488257346173;2849.67529296875;2836.3863782318081
17122;2825.9843563968866;2830.1488257346173;2849.67529296875;2835.4405882397118
17124;2825.0342448581105;2830.1488257346173;2849.67529296875;2834.4986754811966
17126;2824.0900538631095;2830.1488257346173;2849.67529296875;2833.5620037027666
17128;2823.1487948503132;2830.1488257346173;2849.67529296875;2832.6279238578704
17130;2822.2478710183505;2830.1488257346173;2849.67529296875;2831.7349525302461
17132;2821.3469374500032;2830.1488257346173;2849.67529296875;2830.841970178888
17134;2820.4415023292936;2830.1488257346173;2849.67529296875;2829.9449864257385
17136;2819.5345331051813;2830.1488257346173;2849.67529296875;2829.0466340155149
17138;2818.6275342524823;2830.1488257346173;2849.67529296875;2828.1482483546952
17140;2817.6306168654478;2830.1488257346173;2849.67529296875;2827.160360428144
17142;2816.635276919068;2830.1488257346173;2849.67529296875;2826.1738901770373
17144;2815.6415166187021;2805.8103124414047;2849.67529296875;2825.1888404223896
17146;2814.6463245432028;2805.8103124414047;2849.67529296875;2824.2025373702431
17148;2814.3692871851581;2805.8103124414047;2835.6708984375;2833.6957048335671
17150;2813.3613841018159;2805.8103124414047;2835.6708984375;2832.7511906453142
17152;2812.35205119625;2805.8103124414047;2835.6708984375;2831.8061868737232
17154;2811.3412487042756;2805.8103124414047;2835.6708984375;2830.8606731392156
17156;2810.3333455044981;2805.8103124414047;2835.6708984375;2829.91615875005
17158;2809.3269166675118;2805.8103124414047;2835.6708984375;2828.9721625638417
17160;2808.3615212474292;2805.8103124414047;2835.6708984375;2828.0623026873182
17162;2807.3975134378024;2805.8103124414047;2835.6708984375;2827.1528541637049
17164;2806.4305546643191;2805.8103124414047;2835.6708984375;2826.2423147764007
17166;2805.470836771658;2805.8103124414047;2835.6708984375;2825.3342214595946
17168;2804.5081782668026;2805.8103124414047;2835.6708984375;2824.4250576980885
17170;2803.489396836962;2805.8103124414047;2835.6708984375;2823.467365446098
17172;2802.4617946080466;2805.8103124414047;2835.6708984375;2822.5065330798971
17174;2801.4385129436346;2805.8103124414047;2835.6708984375;2821.547114242258
17176;2800.4136975845436;2805.8103124414047;2835.6708984375;2820.5870801068431
17178;2799.3858972971771;2805.8103124414047;2835.6708984375;2819.6259121781227
17180;2798.3462173630055;2805.8103124414047;2835.6708984375;2818.662177375666
17182;2797.30504874218;2805.8103124414047;2835.6708984375;2817.697865019868
17184;2796.2579377968318;2805.8103124414047;2835.6708984375;2816.7313953658631
17186;2795.2107478889857;2805.8103124414047;2835.6708984375;2815.7648032722718
17188;2795.8012569439411;2805.8103124414047;2841.833251953125;2839.8987636539473
17190;2794.74746188013;2805.8103124414047;2841.833251953125;2838.8496937719842
17192;2793.6920409382228;2805.8103124414047;2841.833251953125;2837.7990572830918
17194;2792.6320429549455;2781.665149614018;2841.833251953125;2836.7440299774253
17196;2791.5777924433783;2781.665149614018;2841.833251953125;2835.6944879940847
17198;2790.5234022805967;2781.665149614018;2841.833251953125;2834.6448012395986
17200;2789.4057916073425;2781.665149614018;2841.833251953125;2833.5312544653575
17202;2788.2924803881815;2781.665149614018;2841.833251953125;2832.4218086437472
17204;2787.1820371615686;2781.665149614018;2841.833251953125;2831.31509599376
17206;2786.075946705716;2781.665149614018;2841.833251953125;2830.2125390716524
17208;2784.9652931840865;2781.665149614018;2841.833251953125;2829.1056057996334
17210;2783.8970695999928;2781.665149614018;2841.833251953125;2828.0413080850672
17212;2782.828682670407;2781.665149614018;2841.833251953125;2826.9768397125358
17214;2781.7616066238265;2781.665149614018;2841.833251953125;2825.913612140238
17216;2780.6988776633689;2781.665149614018;2841.833251953125;2824.8545332669382
17218;2779.6345399650668;2781.665149614018;2841.833251953125;2823.7939021715442
17220;2778.58962565575;2781.665149614018;2841.833251953125;2822.7529498715162
17222;2777.5415756845059;2781.665149614018;2841.833251953125;2821.7089831480021
17224;2776.4963840465402;2781.665149614018;2841.833251953125;2820.6677414869196
17226;2775.4540718038706;2781.665149614018;2841.833251953125;2819.6292464948583
17228;2774.4131690642525;2781.665149614018;2841.833251953125;2818.5920915301995
17230;2773.3040473383353;2781.665149614018;2841.833251953125;2817.4868948376206
17232;2772.1887701339647;2781.665149614018;2841.833251953125;2816.3757945627553
17234;2771.0703627480457;2781.665149614018;2841.833251953125;2815.2616864176043
17236;2769.9563962341012;2781.665149614018;2841.833251953125;2814.1518228666332
17238;2769.4516678079349;2781.665149614018;2787.912109375;2785.6953910968136
17240;2768.3362137132717;2781.665149614018;2787.912109375;2784.5890730938672
17242;2767.22225037242;2781.665149614018;2787.912109375;2783.4841053774012
17244;2766.1082515486473;2757.7374041593616;2787.912109375;2782.3790988540163
17246;2764.9926829818696;2757.7374041593616;2787.912109375;2781.27265580892
17248;2763.86947049067;2757.7374041593616;2787.912109375;2780.1592411251022
17250;2762.7337726262476;2757.7374041593616;2787.912109375;2779.0347792528787
17252;2761.5966000615522;2757.7374041593616;2787.912109375;2777.908977818975
17254;2760.4716193743775;2757.7374041593616;2787.912109375;2776.7942870091711
17256;2759.3406092117775;2757.7374041593616;2787.912109375;2775.6741155830118
17258;2758.2081477537249;2757.7374041593616;2787.912109375;2774.5526297700967
17260;2757.093119654884;2757.7374041593616;2787.912109375;2773.44922022947
17262;2755.9735774876958;2757.7374041593616;2787.912109375;2772.3417064863074
17264;2754.8510313383754;2757.7374041593616;2787.912109375;2771.2314603436157
17266;2753.728493411254;2757.7374041593616;2787.912109375;2770.1212229829043
17268;2752.6074961096024;2757.7374041593616;2787.912109375;2769.0123902474193
17270;2751.552642307046;2757.7374041593616;2787.912109375;2767.9682097983414
17272;2750.4992231665251;2757.7374041593616;2787.912109375;2766.9253201447623
17274;2749.44417918427;2757.7374041593616;2787.912109375;2765.8809354375026
17276;2748.3951440381384;2757.7374041593616;2787.912109375;2764.8420093739351
17278;2748.2682639626482;2757.7374041593616;2775.1884765625;2773.1063511071784
17280;2747.2439805801437;2757.7374041593616;2775.1884765625;2772.1827255407998
17282;2746.2210491937813;2757.7374041593616;2775.1884765625;2771.2593279392945
17284;2745.1950449181591;2757.7374041593616;2775.1884765625;2770.3349494793097
17286;2744.1748981822743;2757.7374041593616;2775.1884765625;2769.4120368958197
17288;2743.1531591327562;2757.7374041593616;2775.1884765625;2768.4885699754091
17290;2742.1026844069274;2757.7374041593616;2775.1884765625;2767.54968122129
17292;2741.0611983434496;2757.7374041593616;2775.1884765625;2766.613318076556
17294;2740.0197805807029;2734.0500917122849;2775.1884765625;2765.6770593271253
17296;2738.975458377734;2734.0500917122849;2775.1884765625;2764.7400820541816
17298;2737.9281833991572;2734.0500917122849;2775.1884765625;2763.80235587726
17300;2736.8734323668414;2734.0500917122849;2775.1884765625;2762.8626131593273
17302;2735.8158683585771;2734.0500917122849;2775.1884765625;2761.9222809999605
17304;2734.752481101154;2734.0500917122849;2775.1884765625;2760.9805173276904
17306;2733.6892037523357;2734.0500917122849;2775.1884765625;2760.0389128451243
17308;2732.6156256698346;2734.0500917122849;2775.1884765625;2759.0946220468641
17310;2731.6304387318028;2734.0500917122849;2775.1884765625;2758.2288474404922
17312;2730.6406228085543;2734.0500917122849;2775.1884765625;2757.3616120841016
17314;2729.650605087073;2734.0500917122849;2775.1884765625;2756.4940931964043
17316;2728.658918544696;2734.0500917122849;2775.1884765625;2755.62588574657
17318;2728.798811943715;2734.0500917122849;2761.131103515625;2759.3940160238362
17320;2727.7842253739018;2734.0500917122849;2761.131103515625;2758.4851418210364
17322;2726.7663128320378;2734.0500917122849;2761.131103515625;2757.5748649309648
17324;2725.7494814784923;2734.0500917122849;2761.131103515625;2756.6644404415042
17326;2724.7411045867821;2734.0500917122849;2761.131103515625;2755.756057094135
17328;2723.7324162449909;2734.0500917122849;2761.131103515625;2754.8472089089291
17330;2722.6445228523944;2734.0500917122849;2761.131103515625;2753.854067295305
17332;2721.5563000225443;2734.0500917122849;2761.131103515625;2752.8604033637048
17334;2720.46774866286;2734.0500917122849;2761.131103515625;2751.8662179426992
17336;2719.3878396480354;2734.0500917122849;2761.131103515625;2750.8742505752825
17338;2718.3031725089695;2734.0500917122849;2761.131103515625;2749.8804726792014
17340;2717.2698564402122;2734.0500917122849;2761.131103515625;2748.953902987113
17342;2716.239288114798;2734.0500917122849;2761.131103515625;2748.0278952050126
17344;2715.2039622998823;2710.616181005948;2761.131103515625;2747.1001338086321
17346;2714.1698972765334;2710.616181005948;2761.131103515625;2746.1724650041606
17348;2713.1310353845142;2710.616181005948;2761.131103515625;2745.2429944943224
17350;2712.1098458625856;2710.616181005948;2761.131103515625;2744.3364357797159
17352;2711.0838383185437;2710.616181005948;2761.131103515625;2743.4280647204369
17354;2710.0560038077829;2710.616181005948;2761.131103515625;2742.518793759783
17356;2709.0324481416387;2710.616181005948;2761.131103515625;2741.6105672812341
17358;2708.0086267331208;2710.616181005948;2761.131103515625;2740.701964186705
17360;2706.8959914684933;2710.616181005948;2761.131103515625;2739.6954884680003
17362;2705.7799827693411;2710.616181005948;2761.131103515625;2738.687542870267
17364;2704.6713291688125;2710.616181005948;2761.131103515625;2737.6816066137753
17366;2703.5685876162552;2710.616181005948;2761.131103515625;2736.6772788699509
17368;2705.4151103643612;2710.616181005948;2786.601806640625;2784.5926183003585
17370;2704.3039889238662;2710.616181005948;2786.601806640625;2783.4882438603113
17372;2703.1942219825396;2710.616181005948;2786.601806640625;2782.3851269343318
17374;2702.0826884466551;2710.616181005948;2786.601806640625;2781.2803200037124
17376;2700.9725154765956;2710.616181005948;2786.601806640625;2780.1767766779144
17378;2699.8574635142727;2710.616181005948;2786.601806640625;2779.0686019790373
17380;2698.8585531972994;2710.616181005948;2786.601806640625;2778.0770244725672
17382;2697.8547250471884;2710.616181005948;2786.601806640625;2777.08077767369
17384;2696.8443563738756;2710.616181005948;2786.601806640625;2776.0783243222904
17386;2695.83685614085;2710.616181005948;2786.601806640625;2775.078554973376
17388;2694.82907990397;2710.616181005948;2786.601806640625;2774.0784988848322
17390;2693.845580425053;2710.616181005948;2786.601806640625;2773.1031870978095
17392;2692.8633298176564;2710.616181005948;2786.601806640625;2772.1290287996612
17394;2691.8792253430943;2687.4663398246316;2786.601806640625;2771.1530903490811
17396;2690.897977400683;2687.4663398246316;2786.601806640625;2770.179826660516
17398;2689.914844105404;2687.4663398246316;2786.601806640625;2769.2047536956088
17400;2688.8622464138016;2687.4663398246316;2786.601806640625;2768.159305764465
17402;2687.8077275405053;2687.4663398246316;2786.601806640625;2767.1120055893939
17404;2686.7528489362985;2687.4663398246316;2786.601806640625;2766.064329948164
17406;2685.702432420986;2687.4663398246316;2786.601806640625;2765.0208437781403
17408;2687.67239279853;2687.4663398246316;2770.79541015625;2768.7035280280247
17410;2686.5645271472758;2687.4663398246316;2770.79541015625;2767.6004204581436
17412;2685.4498932692909;2687.4663398246316;2770.79541015625;2766.4907547106591
17414;2684.3316973712213;2687.4663398246316;2770.79541015625;2765.377626305552
17416;2683.2082691214141;2687.4663398246316;2770.79541015625;2764.2594191940434
17418;2682.0763119424341;2687.4663398246316;2770.79541015625;2763.1329442824463
17420;2681.0127679015964;2687.4663398246316;2770.79541015625;2762.0755427264025
17422;2679.9455300732607;2687.4663398246316;2770.79541015625;2761.0145466532881
17424;2678.8745615247808;2687.4663398246316;2770.79541015625;2759.9499186227395
17426;2677.8145999451795;2687.4663398246316;2770.79541015625;2758.8959084182607
17428;2676.7559149923068;2687.4663398246316;2770.79541015625;2757.8431118669409
17430;2675.6850885116223;2687.4663398246316;2770.79541015625;2756.77805227556
17432;2674.6156041093182;2687.4663398246316;2770.79541015625;2755.7142727681817
17434;2673.5408281125015;2687.4663398246316;2770.79541015625;2754.6453573639192
17436;2672.4690106592607;2687.4663398246316;2770.79541015625;2753.5792846803538
17438;2671.3918699917735;2687.4663398246316;2770.79541015625;2752.5080441678219
17440;2670.2871975818;2687.4663398246316;2770.79541015625;2751.4093943067642
17442;2669.1888618335311;2687.4663398246316;2770.79541015625;2750.3168580009092
17444;2668.0969658946283;2664.6268634745943;2770.79541015625;2749.2305380977878
17446;2667.009878135189;2664.6268634745943;2770.79541015625;2748.1488585813186
17448;2665.9259473647758;2664.6268634745943;0;2747.07022360857
17450;2664.7500687926258;2664.6268634745943;0;2745.9000851255382
17452;2663.5742132123623;2664.6268634745943;0;2744.7299701999714
17454;2662.3933408039857;2664.6268634745943;0;2743.5550015461
17456;2661.2124609263105;2664.6268634745943;0;2742.3800252435763
17458;2660.0265333418129;2664.6268634745943;0;2741.2001635876063
17460;2658.8997132395975;2664.6268634745943;0;2740.0797313199955
17462;2657.7677115696561;2664.6268634745943;0;2738.9542771091842
17464;2656.63892821144;2664.6268634745943;0;2737.8319283891419
17466;2655.5133511449153;2664.6268634745943;0;2736.7126749390991
17468;2654.3927061398322;2664.6268634745943;0;2735.5981884267962
17470;2653.3398762307957;2664.6268634745943;0;2734.5512541485168
17472;2652.2885718585235;2664.6268634745943;0;2733.5057892343652
17474;2651.2354824096569;2664.6268634745943;0;2732.4585898578371
17476;2650.1856243564584;2664.6268634745943;0;2731.4145111371704
17478;2649.1373587597336;2664.6268634745943;0;2730.3719678626107
17480;2648.0457699018493;2664.6268634745943;0;2729.2861232025375
17482;2646.9524142443511;2664.6268634745943;0;2728.1985627034751
17484;2645.85723916672;2664.6268634745943;0;2727.1092348095203
17486;2644.7704023410824;2664.6268634745943;0;2726.0279722138621
17488;2643.69029325845;2664.6268634745943;0;2724.9532188397338
17490;2642.558844644645;2664.6268634745943;0;2723.8271981726616
17492;2641.432508428215;2664.6268634745943;0;2722.7061281721026
17494;2640.3045562892789;2642.1213406400607;0;2721.5834968456475
17496;2639.1783152939065;2642.1213406400607;0;2720.4625245127431
17498;2639.737542222555;2642.1213406400607;2687.16796875;2684.9245702057469
17500;2638.6141359025264;2642.1213406400607;2687.16796875;2683.8052959322767
17502;2637.4857105996848;2642.1213406400607;2687.16796875;2682.6811246906009
17504;2636.35057398463;2642.1213406400607;2687.16796875;2681.5504033090219
17506;2635.2205008253877;2642.1213406400607;2687.16796875;2680.4246241923292
17508;2634.08874125135;2642.1213406400607;2687.16796875;2679.2971996408951
17510;2632.9416969375006;2642.1213406400607;2687.16796875;2678.1548770137865
17512;2631.7862303993766;2642.1213406400607;2687.16796875;2677.0043338299029
17514;2630.6323923949235;2642.1213406400607;2687.16796875;2675.8553789335074
17516;2629.4802354004614;2642.1213406400607;2687.16796875;2674.7080640129529
17518;2628.3331417384143;2642.1213406400607;2687.16796875;2673.5656912409
17520;2627.2019206225973;2642.1213406400607;2687.16796875;2672.4390680814804
17522;2626.0758438565972;2642.1213406400607;2687.16796875;2671.3174694386371
17524;2624.9498678170726;2642.1213406400607;2687.16796875;2670.1959732056666
17526;2623.829060627465;2642.1213406400607;2687.16796875;2669.0795265003576
17528;2622.7066807972856;2642.1213406400607;2687.16796875;2667.9615500201144
17530;2621.5740851186447;2642.1213406400607;2687.16796875;2666.8334668687144
17532;2620.4365872870617;2642.1213406400607;2687.16796875;2665.7006051826206
17534;2619.2958599870926;2642.1213406400607;2687.16796875;2664.5645964587134
17536;2618.1602897831917;2642.1213406400607;2687.16796875;2663.4336254836549
17538;2618.591735613998;2642.1213406400607;2662.773193359375;2660.5130809870498
17540;2617.5109267403022;2642.1213406400607;2662.773193359375;2659.4311221941107
17542;2616.4386689174539;2642.1213406400607;2662.773193359375;2658.3577632784591
17544;2615.36492570547;2619.9720522778007;2662.773193359375;2657.2829081893065
17546;2614.2964122823578;2619.9720522778007;2662.773193359375;2656.21331183792
17548;2613.2281234743255;2619.9720522778007;2662.773193359375;2655.1439392192165
17550;2612.2030631759717;2619.9720522778007;2662.773193359375;2654.1177298159564
17552;2611.1749116221113;2619.9720522778007;2662.773193359375;2653.088408198882
17554;2610.1453772455666;2619.9720522778007;2662.773193359375;2652.0576931017408
17556;2609.121092288502;2619.9720522778007;2662.773193359375;2651.0322562882516
17558;2608.0904153648012;2619.9720522778007;2662.773193359375;2650.0003867958649
17560;2607.0205751124804;2619.9720522778007;2662.773193359375;2648.9293132671196
17562;2605.9427346589491;2619.9720522778007;2662.773193359375;2647.8501890537264
17564;2604.8634576688819;2619.9720522778007;2662.773193359375;2646.7696175229858
17566;2603.7860741447425;2619.9720522778007;2662.773193359375;2645.6909487114081
17568;2602.7155168926852;2619.9720522778007;2662.773193359375;2644.6191449042803
17570;2601.6401128384637;2619.9720522778007;2662.773193359375;2643.5425431840063
17572;2600.5732573192563;2619.9720522778007;2662.773193359375;2642.4745387937478
17574;2599.5083398908596;2619.9720522778007;2662.773193359375;2641.408481086507
17576;2598.4470633840815;2619.9720522778007;2662.773193359375;2640.346083099661
17578;2597.3812050426186;2619.9720522778007;2662.773193359375;2639.2790722055038
17580;2596.3511917677306;2619.9720522778007;2662.773193359375;2638.2478530802136
17582;2595.3181680416978;2619.9720522778007;2662.773193359375;2637.2136025020809
17584;2594.283805612838;2619.9720522778007;2662.773193359375;2636.1780025445632
17586;2593.2545990942917;2619.9720522778007;2662.773193359375;2635.1475874337543
17588;2593.9614821455179;2619.9720522778007;2642.50048828125;2640.4399648110179
17590;2592.9364311486279;2619.9720522778007;2642.50048828125;2639.7161752093434
17592;2591.9180976210127;2619.9720522778007;2642.50048828125;2638.9917290129069
17594;2590.897184608119;2598.1996871230385;2642.50048828125;2638.2687516851356
17596;2589.8814148706333;2598.1996871230385;2642.50048828125;2637.5454692987969
17598;2588.8646109429437;2598.1996871230385;2642.50048828125;2636.8233377764914
17600;2587.7691517503304;2598.1996871230385;2642.50048828125;2636.050326309638
17602;2586.6666522341234;2598.1996871230385;2642.50048828125;2635.2800751822997
17604;2585.5601376434843;2598.1996871230385;2642.50048828125;2634.5117913477661
17606;2584.4587578837618;2598.1996871230385;2642.50048828125;2633.7431999930991
17608;2583.3518514833377;2598.1996871230385;2642.50048828125;2632.9769812053287
17610;2582.2793426200546;2598.1996871230385;2642.50048828125;2632.2368673931392
17612;2581.2039457287492;2598.1996871230385;2642.50048828125;2631.49777950938
17614;2580.13022764624;2598.1996871230385;2642.50048828125;2630.7585218622175
17616;2579.0521199856685;2598.1996871230385;2642.50048828125;2630.020653127121
17618;2577.9665646381914;2598.1996871230385;2642.50048828125;2629.2848833386415
17620;2576.943255252294;2598.1996871230385;2642.50048828125;2628.5989923025668
17622;2575.9151326672172;2598.1996871230385;2642.50048828125;2627.9138817393532
17624;2574.8882323910552;2598.1996871230385;2642.50048828125;2627.2279479736062
17626;2573.8686357522433;2598.1996871230385;2642.50048828125;2626.5397044855354
17628;2572.8488272903278;2598.1996871230385;2642.50048828125;2625.8511574473423
17630;2571.8252328889102;2598.1996871230385;2642.50048828125;2625.1407689657531
17632;2570.8027420786225;2598.1996871230385;2642.50048828125;2624.42936158618
17634;2569.7828812404714;2598.1996871230385;2642.50048828125;2623.7165977910404
17636;2568.7703266642943;2598.1996871230385;2642.50048828125;2623.0014192028348
17638;2568.5275727662256;2598.1996871230385;2591.08984375;2589.6585682748951
17640;2567.4546591959138;2598.1996871230385;2591.08984375;2588.56947887738
17642;2566.3905905020338;2598.1996871230385;2591.08984375;2587.4901252002915
17644;2565.3276779759663;2576.8102507937729;2591.08984375;2586.4120910079373
17646;2564.2722201942611;2576.8102507937729;2591.08984375;2585.3422556706914
17648;2563.214896870641;2576.8102507937729;2591.08984375;2584.2704270787031
17650;2562.1954818723789;2576.8102507937729;2591.08984375;2583.2355386424724
17652;2561.1837645999562;2576.8102507937729;2591.08984375;2582.2090736275591
17654;2560.1782634635138;2576.8102507937729;2591.08984375;2581.1894056796659
17656;2559.1774425242484;2576.8102507937729;2591.08984375;2580.1748512636882
17658;2558.1640875460694;2576.8102507937729;2591.08984375;2579.14660663541
17660;2557.1965930251326;2576.8102507937729;2591.08984375;2578.1628014578027
17662;2556.2195594401719;2576.8102507937729;2591.08984375;2577.16859920087
17664;2555.2423116258592;2576.8102507937729;2591.08984375;2576.1741928074216
17666;2554.2648497041437;2576.8102507937729;2591.08984375;2575.1795824015476
17668;2553.2918908935167;2576.8102507937729;2591.08984375;2574.1899174101113
17670;2552.3645017886074;2576.8102507937729;2591.08984375;2573.2477302389079
17672;2551.4335408171446;2576.8102507937729;2591.08984375;2572.3017011153825
17674;2550.5021605309048;2576.8102507937729;2591.08984375;2571.3552740778796
17676;2549.573557720068;2576.8102507937729;2591.08984375;2570.4119361161497
17678;2550.4058020795524;2576.8102507937729;2599.514404296875;2597.6237108531027
17680;2549.5148446717153;2576.8102507937729;2599.514404296875;2596.7254903486078
17682;2548.6204086305315;2576.8102507937729;2599.514404296875;2595.8236775701785
17684;2547.7256493705886;2576.8102507937729;2599.514404296875;2594.9215471802745
17686;2546.8353778360624;2576.8102507937729;2599.514404296875;2594.0240889968945
17688;2545.9432078050877;2576.8102507937729;2599.514404296875;2593.1246771824426
17690;2545.1515651424688;2576.8102507937729;2599.514404296875;2592.3237381212612
17692;2544.3618450967178;2576.8102507937729;2599.514404296875;2591.5247761536571
17694;2543.5709019381106;2555.8362823687944;2599.514404296875;2590.7245280493362
17696;2542.781877312967;2555.8362823687944;2599.514404296875;2589.9262529761045
17698;2541.9900221540297;2555.8362823687944;2599.514404296875;2589.1250242141446
17700;2541.2046934404952;2555.8362823687944;2599.514404296875;2588.3307246203844
17702;2540.4227128737657;2555.8362823687944;2599.514404296875;2587.5398898832805
17704;2539.6425350748914;2555.8362823687944;2599.514404296875;2586.7509155755538
17706;2538.872126174379;2555.8362823687944;2599.514404296875;2585.972065496147
17708;2538.1003955988294;2555.8362823687944;2599.514404296875;2585.1918298946784
17710;2537.1795424658935;2555.8362823687944;2599.514404296875;2584.2645242361386
17712;2536.2569201786296;2555.8362823687944;2599.514404296875;2583.3353948463359
17714;2535.340430508641;2555.8362823687944;2599.514404296875;2582.41264013427
17716;2534.4205970719663;2555.8362823687944;2599.514404296875;2581.4864262958145
17718;2535.0075170178616;2555.8362823687944;2577.1552734375;2575.3043863925618
17720;2534.0797715283556;2555.8362823687944;2577.1552734375;2574.7216556672615
17722;2533.1533080629465;2555.8362823687944;2577.1552734375;2574.1375719901075
17724;2532.222068552589;2555.8362823687944;2577.1552734375;2573.5559017489772
17726;2531.2920542117563;2555.8362823687944;2577.1552734375;2572.9728662587363
17728;2530.3572242215146;2555.8362823687944;2577.1552734375;2572.3921896642505
17730;2529.5400765836434;2555.8362823687944;2577.1552734375;2571.9751629934121
17732;2528.7243599764643;2555.8362823687944;2577.1552734375;2571.5571277200747
17734;2527.9040178850955;2555.8362823687944;2577.1552734375;2571.1417905705744
17736;2527.0820799295529;2555.8362823687944;2577.1552734375;2570.72722622752
17738;2526.2584947775886;2555.8362823687944;2577.1552734375;2570.3134364006169
17740;2525.42220518704;2555.8362823687944;2577.1552734375;2569.9167740636994
17742;2524.584468566482;2555.8362823687944;2577.1552734375;2569.5211686827042
17744;2523.7407327294118;2535.3035214521733;2577.1552734375;2569.129350946384
17746;2522.8970141461182;2535.3035214521733;2577.1552734375;2568.7375569771325
17748;2522.0441643941967;2535.3035214521733;2577.1552734375;2568.3513332668563
17750;2521.0723099621991;2535.3035214521733;2577.1552734375;2567.8432046554681
17752;2520.0972562574179;2535.3035214521733;2577.1552734375;2567.3366830119535
17754;2519.1098036187741;2535.3035214521733;2577.1552734375;2566.8372491749692
17756;2518.1235255506604;2535.3035214521733;2577.1552734375;2566.3364379476743
17758;2517.1277471292096;2535.3035214521733;2577.1552734375;2565.8406848231612
17760;2516.245886386303;2535.3035214521733;2577.1552734375;2565.4165762311127
17762;2515.3551507543957;2535.3035214521733;2577.1552734375;2564.9953464895916
17764;2514.4692920086627;2535.3035214521733;2577.1552734375;2564.5687363170637
